run_id,status,error,timestamp_utc,pilot_mode,condition_name,pressure_mode,requested_fraction_of_ram,actual_fraction_of_ram,requested_size_bytes,actual_size_bytes,trial_id,request_index,model_name,prompt_id,max_tokens,temperature,latency_ms,response_chars,response_digest,eval_count,eval_duration_ns,prompt_eval_count,prompt_eval_duration_ns,total_duration_ns,load_duration_ns,tokens_per_second
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=2,ok,,2026-04-06T01:26:37Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,2,14,qwen3:4b,locality_prompt_v1,64,0.0,1116.2310999934562,0,e3b0c44298fc1c14,64,988113700,24,16357800,1114224100,105157400,64.76987415517061
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=2,ok,,2026-04-06T01:26:38Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,2,15,qwen3:4b,locality_prompt_v1,64,0.0,1135.5292000225745,0,e3b0c44298fc1c14,64,1000847300,24,15714000,1133874400,111636100,63.945818707808876
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=2,ok,,2026-04-06T01:26:39Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,2,16,qwen3:4b,locality_prompt_v1,64,0.0,1170.7407000358216,0,e3b0c44298fc1c14,64,1037303600,24,16262200,1169031700,107899900,61.6984265744378
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=2,ok,,2026-04-06T01:26:40Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,2,17,qwen3:4b,locality_prompt_v1,64,0.0,1130.2894999971613,0,e3b0c44298fc1c14,64,995115000,24,15247100,1128408200,111947600,64.3141747436226
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=2,ok,,2026-04-06T01:26:41Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,2,18,qwen3:4b,locality_prompt_v1,64,0.0,1124.7048000223003,0,e3b0c44298fc1c14,64,998355400,24,14584300,1122922000,104250300,64.10542778653775
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=2,ok,,2026-04-06T01:26:43Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,2,19,qwen3:4b,locality_prompt_v1,64,0.0,1131.755799986422,0,e3b0c44298fc1c14,64,997759700,24,15407200,1129919800,111664300,64.14370113364971
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:48Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,0,qwen3:4b,locality_prompt_v1,64,0.0,1254.0319000254385,0,e3b0c44298fc1c14,64,1050868700,24,90203600,1251310400,106811800,60.90199470209741
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:49Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,1,qwen3:4b,locality_prompt_v1,64,0.0,1096.3780999882147,0,e3b0c44298fc1c14,64,923906700,24,55316200,1094436200,108552100,69.27106384226893
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:50Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,2,qwen3:4b,locality_prompt_v1,64,0.0,1063.458000018727,0,e3b0c44298fc1c14,64,928362600,24,16688900,1061250100,112928100,68.93858067957498
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:51Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,3,qwen3:4b,locality_prompt_v1,64,0.0,1105.6517999968491,0,e3b0c44298fc1c14,64,971483800,24,15514200,1103567100,112776900,65.87860754857672
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:52Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,4,qwen3:4b,locality_prompt_v1,64,0.0,1071.3144000037573,0,e3b0c44298fc1c14,64,935309600,24,14104100,1069206200,115640600,68.42654026003797
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:53Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,5,qwen3:4b,locality_prompt_v1,64,0.0,1074.495599954389,0,e3b0c44298fc1c14,64,940585800,24,14662600,1072699900,113544900,68.04270274971194
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:55Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,6,qwen3:4b,locality_prompt_v1,64,0.0,1161.0934000345878,0,e3b0c44298fc1c14,64,1033063600,24,14465900,1159056900,107187900,61.95165525142886
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:56Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,7,qwen3:4b,locality_prompt_v1,64,0.0,1149.3082999950275,0,e3b0c44298fc1c14,64,997848600,24,15574700,1147345400,130891900,64.13798646407882
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:57Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,8,qwen3:4b,locality_prompt_v1,64,0.0,1120.0875000213273,0,e3b0c44298fc1c14,64,988965700,24,14950900,1118128800,109956600,64.71407451239209
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:58Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,9,qwen3:4b,locality_prompt_v1,64,0.0,1166.7759999982081,0,e3b0c44298fc1c14,64,1028619700,24,15488100,1165069600,116710700,62.21930223580202
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:26:59Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,10,qwen3:4b,locality_prompt_v1,64,0.0,1119.9696999974549,0,e3b0c44298fc1c14,64,991626900,24,15589400,1118157500,104457200,64.5404032504564
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:00Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,11,qwen3:4b,locality_prompt_v1,64,0.0,1130.1658000447787,0,e3b0c44298fc1c14,64,995248700,24,15103800,1128475800,112493500,64.30553488791294
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:01Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,12,qwen3:4b,locality_prompt_v1,64,0.0,1107.5570000102744,0,e3b0c44298fc1c14,64,980017500,24,15126700,1105468300,106029900,65.30495628904586
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:03Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,13,qwen3:4b,locality_prompt_v1,64,0.0,1142.658400000073,0,e3b0c44298fc1c14,64,1002773700,24,16466100,1140488600,115734300,63.82297421641592
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:04Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,14,qwen3:4b,locality_prompt_v1,64,0.0,1120.6340999924578,0,e3b0c44298fc1c14,64,988764200,24,13803600,1118542200,110902400,64.7272625768611
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:05Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,15,qwen3:4b,locality_prompt_v1,64,0.0,1125.892699987162,0,e3b0c44298fc1c14,64,990660200,24,16611700,1123634500,112113500,64.6033826734939
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:06Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,16,qwen3:4b,locality_prompt_v1,64,0.0,1112.9208999918774,0,e3b0c44298fc1c14,64,983880600,24,14752100,1111203000,109198700,65.04854349196437
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:07Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,17,qwen3:4b,locality_prompt_v1,64,0.0,1132.9010999761522,0,e3b0c44298fc1c14,64,996148800,24,17146900,1130993100,114628100,64.24742970126552
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:08Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,18,qwen3:4b,locality_prompt_v1,64,0.0,1124.0995000116527,0,e3b0c44298fc1c14,64,994096400,24,15285100,1121860700,109077200,64.38007420608304
pilot=0|mode=file_seq|requested=0.2000|actual_bytes=20548841472|trial=3,ok,,2026-04-06T01:27:09Z,False,file_seq__req_0.20x__actual_0.20x,file_seq,0.2,0.19999996810720952,20548841472,20548841472,3,19,qwen3:4b,locality_prompt_v1,64,0.0,1149.0702999872155,0,e3b0c44298fc1c14,64,1003192700,24,17494300,1147259700,121691300,63.79631749712692
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:15Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,0,qwen3:4b,locality_prompt_v1,64,0.0,1173.266199999489,0,e3b0c44298fc1c14,64,979082400,24,85258500,1170560400,100883500,65.36732761205798
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:16Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,1,qwen3:4b,locality_prompt_v1,64,0.0,1056.8956999923103,0,e3b0c44298fc1c14,64,921996500,24,17122100,1054504800,111411800,69.41458020719168
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:17Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,2,qwen3:4b,locality_prompt_v1,64,0.0,1086.4845999749377,0,e3b0c44298fc1c14,64,947851100,24,16092900,1084053700,114792700,67.52115390275962
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:18Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,3,qwen3:4b,locality_prompt_v1,64,0.0,1101.1618999764323,0,e3b0c44298fc1c14,64,967274000,24,15592300,1099189000,112182700,66.16532647419449
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:19Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,4,qwen3:4b,locality_prompt_v1,64,0.0,1069.656399951782,0,e3b0c44298fc1c14,64,939011500,24,16227800,1067509800,108698300,68.15677976254817
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:20Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,5,qwen3:4b,locality_prompt_v1,64,0.0,1141.8944000033662,0,e3b0c44298fc1c14,64,1005745300,24,14669900,1139913300,111995300,63.634401274358424
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:21Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,6,qwen3:4b,locality_prompt_v1,64,0.0,1123.4673999715596,0,e3b0c44298fc1c14,64,994096300,24,14308700,1121613600,109521200,64.38008068232423
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:22Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,7,qwen3:4b,locality_prompt_v1,64,0.0,1083.9555999846198,0,e3b0c44298fc1c14,64,954121200,24,14909400,1081926700,110003300,67.0774320914366
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:23Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,8,qwen3:4b,locality_prompt_v1,64,0.0,1132.0929999928921,0,e3b0c44298fc1c14,64,996178500,24,14202900,1130118500,114966800,64.24551423264003
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:25Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,9,qwen3:4b,locality_prompt_v1,64,0.0,1125.5652999971062,0,e3b0c44298fc1c14,64,993605400,24,16442500,1123925400,109419600,64.41188826067169
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:26Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,10,qwen3:4b,locality_prompt_v1,64,0.0,1141.8035000097007,0,e3b0c44298fc1c14,64,997736600,24,17666000,1139886300,121852800,64.14518621447785
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:27Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,11,qwen3:4b,locality_prompt_v1,64,0.0,1085.3295999695547,0,e3b0c44298fc1c14,64,953766500,24,15048200,1083951900,109541300,67.1023777832415
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:28Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,12,qwen3:4b,locality_prompt_v1,64,0.0,1232.8178000170738,0,e3b0c44298fc1c14,64,1056486700,24,41585300,1229809900,128214300,60.57814073759755
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:29Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,13,qwen3:4b,locality_prompt_v1,64,0.0,1118.3118000044487,0,e3b0c44298fc1c14,64,981788600,24,15534100,1116344600,113693700,65.18714924984869
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:30Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,14,qwen3:4b,locality_prompt_v1,64,0.0,1126.0110000148416,0,e3b0c44298fc1c14,64,994774500,24,13848600,1123995000,111983300,64.33618875433578
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:31Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,15,qwen3:4b,locality_prompt_v1,64,0.0,1129.6475999988616,0,e3b0c44298fc1c14,64,1000951600,24,16095500,1127411500,106320700,63.93915549962655
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:32Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,16,qwen3:4b,locality_prompt_v1,64,0.0,1143.5062999953516,0,e3b0c44298fc1c14,64,1006633600,24,15177600,1141589700,110843900,63.57824733845562
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:34Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,17,qwen3:4b,locality_prompt_v1,64,0.0,1152.4005000246689,0,e3b0c44298fc1c14,64,1015502100,24,16709800,1150420000,114553900,63.023010981464246
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:35Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,18,qwen3:4b,locality_prompt_v1,64,0.0,1123.0414000456221,0,e3b0c44298fc1c14,64,985955200,24,15664900,1120571400,114558900,64.91167144308382
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=1,ok,,2026-04-06T01:27:36Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,1,19,qwen3:4b,locality_prompt_v1,64,0.0,1131.0782000073232,0,e3b0c44298fc1c14,64,996050600,24,15143300,1129062800,114037400,64.25376381481021
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:41Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,0,qwen3:4b,locality_prompt_v1,64,0.0,1374.9160000006668,0,e3b0c44298fc1c14,64,1179531700,24,80248900,1372052300,109150800,54.25882153061253
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:43Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,1,qwen3:4b,locality_prompt_v1,64,0.0,1070.143899996765,0,e3b0c44298fc1c14,64,943731900,24,13726000,1068119700,106624500,67.81587016397349
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:44Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,2,qwen3:4b,locality_prompt_v1,64,0.0,1064.9803999694996,0,e3b0c44298fc1c14,64,921828900,24,14593600,1063198900,122020500,69.42720064428443
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:45Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,3,qwen3:4b,locality_prompt_v1,64,0.0,1069.1775000304915,0,e3b0c44298fc1c14,64,925791700,24,13988400,1067012700,123420700,69.13002136441708
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:46Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,4,qwen3:4b,locality_prompt_v1,64,0.0,1088.8928000349551,0,e3b0c44298fc1c14,64,951740400,24,13941000,1086976500,115784900,67.24522779531057
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:47Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,5,qwen3:4b,locality_prompt_v1,64,0.0,1107.6586000272073,0,e3b0c44298fc1c14,64,976975900,24,14776300,1105656200,110766500,65.5082689347813
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:48Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,6,qwen3:4b,locality_prompt_v1,64,0.0,1135.0346999824978,0,e3b0c44298fc1c14,64,1004022100,24,16642100,1133151100,108228000,63.74361679887325
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:49Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,7,qwen3:4b,locality_prompt_v1,64,0.0,1144.9966999934986,0,e3b0c44298fc1c14,64,999808900,24,26290200,1143092000,111322900,64.01223273767617
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:50Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,8,qwen3:4b,locality_prompt_v1,64,0.0,1122.968600015156,0,e3b0c44298fc1c14,64,989343300,24,15697200,1120961700,110330300,64.68937526539068
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:51Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,9,qwen3:4b,locality_prompt_v1,64,0.0,1134.2656000051647,0,e3b0c44298fc1c14,64,997805500,24,15559600,1132363200,110718000,64.1407568909973
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:53Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,10,qwen3:4b,locality_prompt_v1,64,0.0,1143.5044999816455,0,e3b0c44298fc1c14,64,992966200,24,15777100,1141606200,128534600,64.45335198720763
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:54Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,11,qwen3:4b,locality_prompt_v1,64,0.0,1142.7596000139602,0,e3b0c44298fc1c14,64,998485900,24,14806400,1140886100,125851000,64.09704934240933
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:55Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,12,qwen3:4b,locality_prompt_v1,64,0.0,1130.786800000351,0,e3b0c44298fc1c14,64,996110400,24,15026900,1128638500,113388800,64.24990643607376
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:56Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,13,qwen3:4b,locality_prompt_v1,64,0.0,1238.7727000168525,0,e3b0c44298fc1c14,64,1098267900,24,19795500,1236466200,114164400,58.27357787658185
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:57Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,14,qwen3:4b,locality_prompt_v1,64,0.0,1107.4996999814175,0,e3b0c44298fc1c14,64,942785400,24,14594400,1105439700,143424500,67.88395323050187
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:58Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,15,qwen3:4b,locality_prompt_v1,64,0.0,1116.6841000085697,0,e3b0c44298fc1c14,64,985711700,24,14183600,1114049500,112435800,64.92770654949109
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:27:59Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,16,qwen3:4b,locality_prompt_v1,64,0.0,1139.3738000188023,0,e3b0c44298fc1c14,64,1000059500,24,15548700,1137277700,118546000,63.99619222656251
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:28:01Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,17,qwen3:4b,locality_prompt_v1,64,0.0,1131.2030000262894,0,e3b0c44298fc1c14,64,992470300,24,16086000,1128926400,115914600,64.48555689777317
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:28:02Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,18,qwen3:4b,locality_prompt_v1,64,0.0,1134.038599964697,0,e3b0c44298fc1c14,64,995436400,24,16590600,1132009300,116572800,64.29340940315222
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=2,ok,,2026-04-06T01:28:03Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,2,19,qwen3:4b,locality_prompt_v1,64,0.0,1131.5090999705717,0,e3b0c44298fc1c14,64,991800100,24,15057500,1129256600,116342800,64.52913243303767
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:08Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,0,qwen3:4b,locality_prompt_v1,64,0.0,1414.2521999892779,0,e3b0c44298fc1c14,64,1091388100,24,204197400,1411299700,106973900,58.64091792827867
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:10Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,1,qwen3:4b,locality_prompt_v1,64,0.0,1082.2699000127614,0,e3b0c44298fc1c14,64,949459400,24,16048400,1079914700,111339400,67.40677905764059
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:11Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,2,qwen3:4b,locality_prompt_v1,64,0.0,1069.1583000007086,0,e3b0c44298fc1c14,64,938230100,24,14087900,1066817800,111177900,68.21354377780035
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:12Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,3,qwen3:4b,locality_prompt_v1,64,0.0,1116.9854000327177,0,e3b0c44298fc1c14,64,963825600,24,13681000,1114656100,128576500,66.4020544795656
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:13Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,4,qwen3:4b,locality_prompt_v1,64,0.0,1081.6311000380665,0,e3b0c44298fc1c14,64,946105000,24,14812300,1080212700,112975300,67.6457687043193
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:14Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,5,qwen3:4b,locality_prompt_v1,64,0.0,1111.4496000227518,0,e3b0c44298fc1c14,64,985097800,24,13944000,1109242100,106594400,64.96816864274795
pilot=0|mode=file_seq|requested=0.3000|actual_bytes=30823264256|trial=3,ok,,2026-04-06T01:28:15Z,False,file_seq__req_0.30x__actual_0.30x,file_seq,0.3,0.29999997209380835,30823264256,30823264256,3,6,qwen3:4b,locality_prompt_v1,64,0.0,1125.904200016521,0,e3b0c44298fc1c14,64,992665500,24,15773500,1124064800,111397800,64.47287631130527
