stage,window,precision,operator,operator_label,device,path,median_us,p10_us,p90_us
decode,128,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,28.00596490846434,26.17155990360706,30.725930698229075
decode,128,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,43.214767331158214,42.38360841565567,43.509503330588885
decode,128,fp16,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,18.045043767953818,16.105575325296652,19.82318109563166
decode,128,fp16,scaled_dot_product_attention,Scaled dot-product attention,NPU,npuw,75.4164724396874,74.31361359321545,75.55472445149252
decode,128,fp16,attention_output_and_residual,Attention output + residual,GPU,plain,25.005325811128877,24.15836298794498,25.596360784846468
decode,128,fp16,attention_output_and_residual,Attention output + residual,NPU,npuw,71.41827799867458,70.53905844243333,71.60355355582054
decode,128,fp16,ffn_rmsnorm,FFN RMSNorm,GPU,plain,5.012512157764949,4.955795273907915,5.040715550979995
decode,128,fp16,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,139.46584002328333,135.61104388729424,141.9358049268469
decode,128,fp16,ffn_gate_projection,FFN gate projection,GPU,plain,116.29028206014682,115.7588226505697,116.9567684642268
decode,128,fp16,ffn_gate_projection,FFN gate projection,NPU,plain,113.56651152350085,112.86592858646851,114.48566648838909
decode,128,fp16,ffn_up_projection,FFN up projection,GPU,plain,117.57762087518452,116.76542110840073,118.93908657378996
decode,128,fp16,ffn_up_projection,FFN up projection,NPU,plain,126.78202903342346,124.83154162108964,126.97501192348608
decode,128,fp16,swiglu_activation,SwiGLU activation,GPU,plain,0.0,0.0,0.0
decode,128,fp16,swiglu_activation,SwiGLU activation,NPU,plain,9.002223474423849,8.326230290064661,9.01561133930092
decode,128,fp16,ffn_down_and_residual,FFN down projection + residual,GPU,plain,116.29028206014682,115.7588226505697,116.9567684642268
decode,128,fp16,ffn_down_and_residual,FFN down projection + residual,NPU,plain,114.25933511222739,112.91595184624445,114.48566648838909
decode,128,fp16,final_rmsnorm,Final RMSNorm,GPU,plain,5.040715550979995,5.001065162225775,5.946954328689499
decode,128,fp16,final_rmsnorm,Final RMSNorm,NPU,plain,6.244672717548496,6.23230855921651,6.270329365914917
decode,128,fp16,lm_head,LM head,GPU,plain,3462.7375183251265,3444.6794763914536,3470.751482601429
decode,128,fp16,lm_head,LM head,NPU,plain,3791.794135050235,3781.4962567377,3794.8788652811254
decode,128,int8,token_embedding,Token embedding,GPU,plain,1.9808786044664242,1.021904182863665,2.017973709418979
decode,128,int8,token_embedding,Token embedding,NPU,npuw,11.811768748709223,11.144480671640482,11.923305697542382
decode,128,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,3.0657125485909953,3.0072501232457713,3.9149789675921336
decode,128,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,plain,182.99475892251155,180.16890012321088,184.20397539116252
decode,128,int8,qkv_projection,QKV projection,GPU,plain,22.05316757046899,21.328517603604553,22.511129063654767
decode,128,int8,qkv_projection,QKV projection,NPU,plain,61.13413488836964,59.78144283264434,61.67003990119883
decode,128,int8,rotary_embedding,Rotary embedding (RoPE),GPU,plain,5.044934273547447,4.062574781638962,6.014500246491543
decode,128,int8,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,7.972943905378726,7.407923790211847,8.15298256810628
decode,128,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,38.341500478960604,33.81905155243105,42.58888999602812
decode,128,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,11.437756478788915,10.074776354688112,12.113202512143936
decode,128,int8,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,119.06044885571977,106.58125337735846,130.737987894784
decode,128,int8,scaled_dot_product_attention,Scaled dot-product attention,NPU,npuw,33.72671782206988,32.594864676932126,36.05119795280933
decode,128,int8,attention_output_and_residual,Attention output + residual,GPU,plain,15.372296160195932,15.134802820642342,16.03866732397745
decode,128,int8,attention_output_and_residual,Attention output + residual,NPU,npuw,9.384825828749879,8.889508548254216,10.094335426786612
decode,128,int8,ffn_rmsnorm,FFN RMSNorm,GPU,plain,4.08761673145466,4.009666830994362,5.8724684513882
decode,128,int8,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,45.75102591515566,43.69361092555778,48.54488748285113
decode,128,int8,ffn_gate_projection,FFN gate projection,GPU,plain,66.59313241082631,65.40186770327456,68.34031185409164
decode,128,int8,ffn_gate_projection,FFN gate projection,NPU,npuw,31.967062979179275,31.11327991888976,33.45551170020706
decode,128,int8,ffn_up_projection,FFN up projection,GPU,plain,68.61110612024528,67.44567606900189,70.32119045855806
decode,128,int8,ffn_up_projection,FFN up projection,NPU,npuw,24.635167800468434,23.409039177069438,25.668452942400243
decode,128,int8,swiglu_activation,SwiGLU activation,GPU,plain,1.021904182863665,1.0024167077485906,1.9574894837960668
decode,128,int8,swiglu_activation,SwiGLU activation,NPU,npuw,65.40050499410073,62.52287678938799,68.35307131852649
decode,128,int8,ffn_down_and_residual,FFN down projection + residual,GPU,plain,61.14741917266402,60.41679743622594,61.489184640783726
decode,128,int8,ffn_down_and_residual,FFN down projection + residual,NPU,npuw,39.59223396503855,37.789068908590515,41.63844668711422
decode,128,int8,final_rmsnorm,Final RMSNorm,GPU,plain,5.078218477048703,4.099278976052249,6.851213193286234
decode,128,int8,final_rmsnorm,Final RMSNorm,NPU,npuw,60.70809207972578,59.045420169672674,64.31533714781185
decode,128,int8,lm_head,LM head,GPU,plain,1743.5292849379978,1701.0583614187822,1761.7628112569585
decode,128,int8,lm_head,LM head,NPU,plain,1045.0424204325377,1041.5384516646914,1046.3451218923042
decode,512,fp16,token_embedding,Token embedding,GPU,plain,1.9720279427559024,1.00509811275946,1.9953425588278935
decode,512,fp16,token_embedding,Token embedding,NPU,npuw,27.795788714305285,26.0947146695751,27.913653588221774
decode,512,fp16,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,4.9626873247005925,4.00647417845759,5.916083828267707
decode,512,fp16,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,npuw,43.693057773668805,41.937934290388554,43.73778596969333
decode,512,fp16,qkv_projection,QKV projection,GPU,plain,35.05664906150391,34.17333583382164,36.723886202784385
decode,512,fp16,qkv_projection,QKV projection,NPU,npuw,48.383666219584406,47.252840814318986,49.350201322612335
decode,512,fp16,rotary_embedding,Rotary embedding (RoPE),GPU,plain,5.955224789640711,5.045522414574768,6.009711267686385
decode,512,fp16,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,13.956826794110887,12.176033753154908,14.898173984184856
decode,512,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,101.76247050022256,88.80119449651592,113.3916067084644
decode,512,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,138.73924522772148,136.99725201526928,139.58867862668083
decode,512,fp16,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,56.86726292659496,50.45522414574768,63.10489416818888
decode,512,fp16,scaled_dot_product_attention,Scaled dot-product attention,NPU,plain,204.33877337757133,203.98109021561856,205.63236570784025
decode,512,fp16,attention_output_and_residual,Attention output + residual,GPU,plain,25.805974088443083,25.04046361535994,26.39110174936217
decode,512,fp16,attention_output_and_residual,Attention output + residual,NPU,npuw,69.72296453245022,66.70989291433268,70.24634857589369
decode,512,fp16,ffn_rmsnorm,FFN RMSNorm,GPU,plain,5.986027676483681,5.0254905637973,6.842137490575378
decode,512,fp16,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,138.61946118976357,135.8464474626793,139.7931143012952
decode,512,fp16,ffn_gate_projection,FFN gate projection,GPU,plain,117.72521097084572,117.05612001813462,118.32167656535415
decode,512,fp16,ffn_gate_projection,FFN gate projection,NPU,plain,112.3089643657905,111.29936625770891,112.82956390155134
decode,512,fp16,ffn_up_projection,FFN up projection,GPU,plain,116.72753969143177,116.04701553521967,117.29378555272076
decode,512,fp16,ffn_up_projection,FFN up projection,NPU,plain,122.40310891313509,121.64649385019297,123.06859109675653
decode,512,fp16,swiglu_activation,SwiGLU activation,GPU,plain,0.0,0.0,0.0
decode,512,fp16,swiglu_activation,SwiGLU activation,NPU,plain,8.840224532615313,8.143856067637238,8.873761839674433
decode,512,fp16,ffn_down_and_residual,FFN down projection + residual,GPU,plain,116.04701553521967,115.18613263065572,116.31633733978143
decode,512,fp16,ffn_down_and_residual,FFN down projection + residual,NPU,plain,119.79622865684321,118.94682941428606,120.36305709791617
decode,512,fp16,final_rmsnorm,Final RMSNorm,GPU,plain,5.0254905637973,4.9626873247005925,5.864689277636038
decode,512,fp16,final_rmsnorm,Final RMSNorm,NPU,plain,6.120155445656755,6.107892050727928,6.143373581313069
decode,512,fp16,lm_head,LM head,GPU,plain,3456.9309831693254,3417.1589524359315,3474.6241758094534
decode,512,fp16,lm_head,LM head,NPU,plain,3732.1740139784342,3723.0995322548238,3742.1350463832355
decode,512,int8,token_embedding,Token embedding,GPU,plain,1.9431368514951954,1.012085985205904,1.99613149289961
decode,512,int8,token_embedding,Token embedding,NPU,npuw,11.914937788757257,11.616584696460125,12.225430902850286
decode,512,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,3.886273702990391,3.0177118773547766,3.99226298579922
decode,512,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,plain,265.78460895105604,265.1017584999778,266.449214701368
decode,512,int8,qkv_projection,QKV projection,GPU,plain,20.366889348931533,19.9613149289961,20.699516614057305
decode,512,int8,qkv_projection,QKV projection,NPU,plain,52.769402584077994,52.64122933202958,52.97264149420055
decode,512,int8,rotary_embedding,Rotary embedding (RoPE),GPU,plain,3.9427650693442486,3.0177118773547766,5.725658628226116
decode,512,int8,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,13.702178457070847,12.808029280712445,14.32345270061153
decode,512,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,126.75434979912522,118.12795822380288,139.90585330765407
decode,512,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,34.255446142677116,32.50175532708978,35.95478943214731
decode,512,int8,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,210.59187250090883,193.48544881484955,230.26171690218067
decode,512,int8,scaled_dot_product_attention,Scaled dot-product attention,NPU,npuw,87.27691930264692,81.70166018002386,91.4947080671716
decode,512,int8,attention_output_and_residual,Attention output + residual,GPU,plain,14.785369010040933,14.169203792882657,15.088559386773884
decode,512,int8,attention_output_and_residual,Attention output + residual,NPU,npuw,9.42397087929825,8.945437245988014,9.814055798024455
decode,512,int8,ffn_rmsnorm,FFN RMSNorm,GPU,plain,4.073377869786306,3.99226298579922,5.725658628226116
decode,512,int8,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,45.87251048671544,43.83264250534127,46.53085621653511
decode,512,int8,ffn_gate_projection,FFN gate projection,GPU,plain,64.87427351923732,64.15570144913433,65.84507422460034
decode,512,int8,ffn_gate_projection,FFN gate projection,NPU,npuw,31.872458584925663,30.67969804449725,33.031635819777605
decode,512,int8,ffn_up_projection,FFN up projection,GPU,plain,66.38966130180509,65.78558903838376,66.87040501213693
decode,512,int8,ffn_up_projection,FFN up projection,NPU,npuw,24.127749022233445,22.93530824685717,25.139121066379417
decode,512,int8,swiglu_activation,SwiGLU activation,GPU,plain,1.0183444674465765,0.998065746449805,1.9431368514951954
decode,512,int8,swiglu_activation,SwiGLU activation,NPU,npuw,65.23428439344599,61.95511838112066,67.52484844574006
decode,512,int8,ffn_down_and_residual,FFN down projection + residual,GPU,plain,59.14147604016373,58.21086272029885,59.713073127148334
decode,512,int8,ffn_down_and_residual,FFN down projection + residual,NPU,plain,37.78777594405695,37.531087348620986,38.0539007219491
decode,512,int8,final_rmsnorm,Final RMSNorm,GPU,plain,4.073377869786306,3.99226298579922,4.928456336680311
decode,512,int8,final_rmsnorm,Final RMSNorm,NPU,npuw,61.36192961209988,56.891478898048305,65.08429888515354
decode,512,int8,lm_head,LM head,GPU,plain,1723.659544118813,1659.486725747536,1743.8241525097726
decode,512,int8,lm_head,LM head,NPU,plain,873.8740223110265,866.360473103041,874.1995560839395
decode,1024,fp16,token_embedding,Token embedding,GPU,plain,1.9618629551923266,1.0055911038156462,1.9938319657250556
decode,1024,fp16,token_embedding,Token embedding,NPU,npuw,27.342029715122436,26.41590824078398,28.053328944418073
decode,1024,fp16,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,5.048701937482195,4.984579914312639,5.937388767581345
decode,1024,fp16,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,npuw,42.889622898925914,42.70985953059347,43.950215346254986
decode,1024,fp16,qkv_projection,QKV projection,GPU,plain,36.88589136591353,35.470052101580144,37.27539614865421
decode,1024,fp16,qkv_projection,QKV projection,NPU,npuw,52.94238955917694,51.99461160246161,53.9379740470178
decode,1024,fp16,rotary_embedding,Rotary embedding (RoPE),GPU,plain,5.981495897175167,5.067150300225736,6.033546622893878
decode,1024,fp16,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,13.713044249241815,13.671014857561218,15.485187589425093
decode,1024,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,185.36226477595997,165.18909978735897,205.82947727615328
decode,1024,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,255.9768259858472,253.68755672130646,256.8719353069339
decode,1024,fp16,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,58.1135749027334,52.698363122347644,63.33214685420101
decode,1024,fp16,scaled_dot_product_attention,Scaled dot-product attention,NPU,npuw,396.044602939018,393.67348784720934,397.06792169382703
decode,1024,fp16,attention_output_and_residual,Attention output + residual,GPU,plain,24.922899571563196,24.134186491575512,25.504218417500248
decode,1024,fp16,attention_output_and_residual,Attention output + residual,NPU,plain,40.38331128959357,39.6213620199786,40.38853349459676
decode,1024,fp16,ffn_rmsnorm,FFN RMSNorm,GPU,plain,5.88558886557698,5.0279555190782315,5.981495897175167
decode,1024,fp16,ffn_rmsnorm,FFN RMSNorm,NPU,plain,6.106648343214717,5.339858842513322,6.8575434265347575
decode,1024,fp16,ffn_gate_projection,FFN gate projection,GPU,plain,117.22910799344496,116.63916999491576,117.65415914643062
decode,1024,fp16,ffn_gate_projection,FFN gate projection,NPU,plain,128.15661222031972,128.00747729531548,128.76942656493046
decode,1024,fp16,ffn_up_projection,FFN up projection,GPU,plain,116.76864576243311,116.2271498054668,117.55788696523706
decode,1024,fp16,ffn_up_projection,FFN up projection,NPU,plain,139.43671633954008,138.03775499774795,139.68958085103665
decode,1024,fp16,swiglu_activation,SwiGLU activation,GPU,plain,0.0,0.0,0.0
decode,1024,fp16,swiglu_activation,SwiGLU activation,NPU,plain,9.159972514822075,9.143391235379678,9.906621423202978
decode,1024,fp16,ffn_down_and_residual,FFN down projection + residual,GPU,plain,115.77908096783622,115.22519161748863,116.54445690519191
decode,1024,fp16,ffn_down_and_residual,FFN down projection + residual,NPU,plain,127.26198289806902,126.48357875608554,128.12344110288208
decode,1024,fp16,final_rmsnorm,Final RMSNorm,GPU,plain,5.88558886557698,5.0279555190782315,5.981495897175167
decode,1024,fp16,final_rmsnorm,Final RMSNorm,NPU,plain,7.6263953037429815,7.619492696149731,7.633310429018396
decode,1024,fp16,lm_head,LM head,GPU,plain,3480.8027450361346,3437.1838974969564,3502.789404225147
decode,1024,fp16,lm_head,LM head,NPU,plain,4031.4735855328227,4026.139940645518,4034.5213826112827
decode,1024,int8,token_embedding,Token embedding,GPU,plain,1.7915376446818154,0.971365497521123,1.8846306288353751
decode,1024,int8,token_embedding,Token embedding,NPU,npuw,11.240900851475653,11.032550126241418,11.496115978934345
decode,1024,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,3.7692612576707503,2.9458825080646447,3.885461990084492
decode,1024,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,plain,431.51578937513335,429.6263842412233,433.4597509693016
decode,1024,int8,qkv_projection,QKV projection,GPU,plain,20.621177556452512,19.847980047774126,21.213300299871285
decode,1024,int8,qkv_projection,QKV projection,NPU,plain,60.78417732598049,60.44522996664227,60.96219140065284
decode,1024,int8,rotary_embedding,Rotary embedding (RoPE),GPU,plain,3.9278433440861926,3.7692612576707503,4.611587021711149
decode,1024,int8,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,14.4271809343157,13.472890021719188,15.27609602892845
decode,1024,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,256.9592426420845,238.17576057328952,276.6952213026689
decode,1024,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,68.02186156277574,63.55689423289269,70.65905430954768
decode,1024,int8,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,353.79836020495964,324.514473781107,382.76172280202536
decode,1024,int8,scaled_dot_product_attention,Scaled dot-product attention,NPU,npuw,145.26702638830074,134.1431223901606,151.9730453800589
decode,1024,int8,attention_output_and_residual,Attention output + residual,GPU,plain,14.885985035830595,14.570482462816845,15.22806997979543
decode,1024,int8,attention_output_and_residual,Attention output + residual,NPU,npuw,9.799759716671081,9.086277214397004,10.460135782674959
decode,1024,int8,ffn_rmsnorm,FFN RMSNorm,GPU,plain,3.9695960095548255,3.83521257674753,5.374612934045446
decode,1024,int8,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,48.422342129433574,45.728681308495666,50.19036000559141
decode,1024,int8,ffn_gate_projection,FFN gate projection,GPU,plain,64.23981066052113,63.82745434140063,64.50593515526592
decode,1024,int8,ffn_gate_projection,FFN gate projection,NPU,npuw,33.146246100505124,31.632002659688524,33.946308080742824
decode,1024,int8,ffn_up_projection,FFN up projection,GPU,plain,66.40685311264055,66.05285383143637,66.77333684946528
decode,1024,int8,ffn_up_projection,FFN up projection,NPU,npuw,25.23537653912417,23.724001994766393,25.459731060557118
decode,1024,int8,swiglu_activation,SwiGLU activation,GPU,plain,1.942730995042246,1.8446348086844597,1.9847980047774127
decode,1024,int8,swiglu_activation,SwiGLU activation,NPU,npuw,67.73363333581483,64.14267205992395,68.17550206215851
decode,1024,int8,ffn_down_and_residual,FFN down projection + residual,GPU,plain,58.48699179539983,57.32920462981809,59.253295348788505
decode,1024,int8,ffn_down_and_residual,FFN down projection + residual,NPU,plain,36.38581057421164,35.324836037611696,36.62836238985748
decode,1024,int8,final_rmsnorm,Final RMSNorm,GPU,plain,3.9695960095548255,3.83521257674753,5.374612934045446
decode,1024,int8,final_rmsnorm,Final RMSNorm,NPU,npuw,64.27489461228386,60.96598905143796,65.33158592906591
decode,1024,int8,lm_head,LM head,GPU,plain,1666.3998645968018,1574.7615896753157,1699.7742071532998
decode,1024,int8,lm_head,LM head,NPU,plain,830.7711979832296,821.3819983159981,831.5216820807932
decode,2048,fp16,token_embedding,Token embedding,GPU,plain,1.9735724773128067,1.0210113665800078,2.013895698268004
decode,2048,fp16,token_embedding,Token embedding,NPU,npuw,25.668771194985517,23.884416157605955,26.466073038276296
decode,2048,fp16,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,4.106989541973514,4.027791396536008,4.9339311932820165
decode,2048,fp16,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,npuw,41.07003391197683,39.32989178512975,41.833470286307694
decode,2048,fp16,qkv_projection,QKV projection,GPU,plain,35.51220658777931,32.97943481825348,36.511090830286925
decode,2048,fp16,qkv_projection,QKV projection,NPU,npuw,66.73880510696235,66.53515929618801,67.96191997427609
decode,2048,fp16,rotary_embedding,Rotary embedding (RoPE),GPU,plain,5.982629912472444,3.0802421564801357,6.08780684361931
decode,2048,fp16,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,13.659908664916799,11.978759890993242,13.940906661389965
decode,2048,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,351.0635279820469,318.4576674637602,388.8709443107088
decode,2048,fp16,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,744.39436465458,742.9759454740996,747.2679439174653
decode,2048,fp16,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,95.37564055003585,88.63223107405624,103.69891848285569
decode,2048,fp16,scaled_dot_product_attention,Scaled dot-product attention,NPU,plain,681.2599600546403,679.5283702689155,681.9773941176319
decode,2048,fp16,attention_output_and_residual,Attention output + residual,GPU,plain,24.73457611369011,24.35122737447724,25.173696228350053
decode,2048,fp16,attention_output_and_residual,Attention output + residual,NPU,npuw,64.0308218667975,62.914485557581905,64.17192798746379
decode,2048,fp16,ffn_rmsnorm,FFN RMSNorm,GPU,plain,5.105056832900038,4.98552492706037,5.153036690352106
decode,2048,fp16,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,124.06572744243,122.08543369269388,127.14577104182179
decode,2048,fp16,ffn_gate_projection,FFN gate projection,GPU,plain,117.41630715670088,116.4407761614556,118.07594933173853
decode,2048,fp16,ffn_gate_projection,FFN gate projection,NPU,plain,108.8234696699992,108.27013373765324,109.1787500913595
decode,2048,fp16,ffn_up_projection,FFN up projection,GPU,plain,118.4373185232809,117.427562400112,118.71223345057655
decode,2048,fp16,ffn_up_projection,FFN up projection,NPU,plain,113.5210867427204,111.5166626244168,113.87031306891116
decode,2048,fp16,swiglu_activation,SwiGLU activation,GPU,plain,0.0,0.0,0.0
decode,2048,fp16,swiglu_activation,SwiGLU activation,NPU,plain,7.460982597400247,7.419782022954491,7.479523806638319
decode,2048,fp16,ffn_down_and_residual,FFN down projection + residual,GPU,plain,117.65838827862471,117.41630715670088,117.81289834867825
decode,2048,fp16,ffn_down_and_residual,FFN down projection + residual,NPU,plain,100.72326506490334,100.18098581472512,101.4036876470447
decode,2048,fp16,final_rmsnorm,Final RMSNorm,GPU,plain,5.105056832900038,4.98552492706037,5.153036690352106
decode,2048,fp16,final_rmsnorm,Final RMSNorm,NPU,plain,5.5957369480501855,5.564836517215868,5.609642854978739
decode,2048,fp16,lm_head,LM head,GPU,plain,3503.532838502913,3430.0689655696583,3538.1714904101823
decode,2048,fp16,lm_head,LM head,NPU,plain,3291.660962483825,3282.6352299887826,3295.8890624015594
decode,2048,int8,token_embedding,Token embedding,GPU,plain,1.0082061596679814,0.9754953269900289,1.8896807423272932
decode,2048,int8,token_embedding,Token embedding,NPU,npuw,12.297594363556742,10.678680596448448,12.861497205092611
decode,2048,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,GPU,plain,2.8838717501614055,2.016412319335963,2.966509559999961
decode,2048,int8,pre_attention_rmsnorm,Pre-attention RMSNorm,NPU,plain,806.1082368857183,804.3449899541455,806.5961211608177
decode,2048,int8,qkv_projection,QKV projection,GPU,plain,19.225811667742704,18.147710874023666,19.50990653980058
decode,2048,int8,qkv_projection,QKV projection,NPU,plain,59.468484166354614,58.78965186923856,59.75738584143224
decode,2048,int8,rotary_embedding,Rotary embedding (RoPE),GPU,plain,3.7793614846545864,2.966509559999961,3.9019813079601158
decode,2048,int8,rotary_embedding,Rotary embedding (RoPE),NPU,npuw,16.79671425266287,15.712705947970578,17.348065997566778
decode,2048,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,GPU,plain,487.7476634950145,469.8240704052793,501.7102370878963
decode,2048,int8,kv_cache_and_gqa_layout,KV cache + GQA layout,NPU,npuw,132.21408534090634,125.70332587819317,140.28005091135893
decode,2048,int8,scaled_dot_product_attention,Scaled dot-product attention,GPU,plain,636.9984485244889,603.9154896411209,672.7263442685163
decode,2048,int8,scaled_dot_product_attention,Scaled dot-product attention,NPU,npuw,191.9236722690576,181.53757013962363,206.98037362614156
decode,2048,int8,attention_output_and_residual,Attention output + residual,GPU,plain,13.984880704236659,13.656934577860405,14.1726055674547
decode,2048,int8,attention_output_and_residual,Attention output + residual,NPU,plain,7.156417325625851,7.133701211378038,7.401828218164048
decode,2048,int8,ffn_rmsnorm,FFN RMSNorm,GPU,plain,3.7793614846545864,2.966509559999961,3.9019813079601158
decode,2048,int8,ffn_rmsnorm,FFN RMSNorm,NPU,npuw,49.65644219024823,46.37598430457612,52.04419799270033
decode,2048,int8,ffn_gate_projection,FFN gate projection,GPU,plain,61.30786423999919,59.75979471383512,61.500575739746864
decode,2048,int8,ffn_gate_projection,FFN gate projection,NPU,plain,26.481825166323677,26.138466774114878,26.694741781341403
decode,2048,int8,ffn_up_projection,FFN up projection,GPU,plain,62.48388792016379,61.59855762810697,63.28553727999917
decode,2048,int8,ffn_up_projection,FFN up projection,NPU,npuw,25.285182219574253,23.798202472085116,26.59613601933057
decode,2048,int8,swiglu_activation,SwiGLU activation,GPU,plain,0.988836519999987,0.9448403711636466,1.0082061596679814
decode,2048,int8,swiglu_activation,SwiGLU activation,NPU,npuw,67.63024641862029,63.76697841879216,69.7409788951335
decode,2048,int8,ffn_down_and_residual,FFN down projection + residual,GPU,plain,57.35251815999924,55.16288742815549,57.937362917551866
decode,2048,int8,ffn_down_and_residual,FFN down projection + residual,NPU,plain,31.96954987321269,31.682990029230155,32.258411825905895
decode,2048,int8,final_rmsnorm,Final RMSNorm,GPU,plain,2.966509559999961,2.83452111349094,3.0246184790039443
decode,2048,int8,final_rmsnorm,Final RMSNorm,NPU,npuw,64.88847967191947,61.02103197970542,68.19584564560733
decode,2048,int8,lm_head,LM head,GPU,plain,1681.7539437308099,1595.1268281308298,1719.1414065708063
decode,2048,int8,lm_head,LM head,NPU,plain,689.1364832084153,687.4556769630593,689.5896560816606
