model,family,size_b,context_length,output_tokens,placement,placement_label,repeat,repeat_q25,repeat_q75,compile_s,compile_s_q25,compile_s_q75,prefill_top1,prefill_top1_q25,prefill_top1_q75,first_decode_top1,first_decode_top1_q25,first_decode_top1_q75,final_top1,final_top1_q25,final_top1_q75,all_tokens_per_s_e2e,all_tokens_per_s_e2e_q25,all_tokens_per_s_e2e_q75,decode_tokens_per_s,decode_tokens_per_s_q25,decode_tokens_per_s_q75,end_to_end_ms,end_to_end_ms_q25,end_to_end_ms_q75,handoff_estimate_ms,handoff_estimate_ms_q25,handoff_estimate_ms_q75,handoff_plus_first_decode_ms,handoff_plus_first_decode_ms_q25,handoff_plus_first_decode_ms_q75,output_tokens_per_s_e2e,output_tokens_per_s_e2e_q25,output_tokens_per_s_e2e_q75,prefill_tokens_per_s,prefill_tokens_per_s_q25,prefill_tokens_per_s_q75,steady_tpot_ms,steady_tpot_ms_q25,steady_tpot_ms_q75,steady_tpot_p95_ms,steady_tpot_p95_ms_q25,steady_tpot_p95_ms_q75,ttft_ms,ttft_ms_q25,ttft_ms_q75,energy_net_core_j,energy_net_core_j_q25,energy_net_core_j_q75,energy_net_dram_j,energy_net_dram_j_q25,energy_net_dram_j_q75,energy_net_package-0_j,energy_net_package-0_j_q25,energy_net_package-0_j_q75,energy_net_psys_j,energy_net_psys_j_q25,energy_net_psys_j_q75,energy_net_uncore_j,energy_net_uncore_j_q25,energy_net_uncore_j_q75,prefill_energy_net_core_j,prefill_energy_net_core_j_q25,prefill_energy_net_core_j_q75,prefill_energy_net_dram_j,prefill_energy_net_dram_j_q25,prefill_energy_net_dram_j_q75,prefill_energy_net_package-0_j,prefill_energy_net_package-0_j_q25,prefill_energy_net_package-0_j_q75,prefill_energy_net_psys_j,prefill_energy_net_psys_j_q25,prefill_energy_net_psys_j_q75,prefill_energy_net_uncore_j,prefill_energy_net_uncore_j_q25,prefill_energy_net_uncore_j_q75,prefill_npu_utilization,prefill_npu_utilization_q25,prefill_npu_utilization_q75,first_decode_energy_net_core_j,first_decode_energy_net_core_j_q25,first_decode_energy_net_core_j_q75,first_decode_energy_net_dram_j,first_decode_energy_net_dram_j_q25,first_decode_energy_net_dram_j_q75,first_decode_energy_net_package-0_j,first_decode_energy_net_package-0_j_q25,first_decode_energy_net_package-0_j_q75,first_decode_energy_net_psys_j,first_decode_energy_net_psys_j_q25,first_decode_energy_net_psys_j_q75,first_decode_energy_net_uncore_j,first_decode_energy_net_uncore_j_q25,first_decode_energy_net_uncore_j_q75,first_decode_npu_utilization,first_decode_npu_utilization_q25,first_decode_npu_utilization_q75,steady_decode_energy_net_core_j,steady_decode_energy_net_core_j_q25,steady_decode_energy_net_core_j_q75,steady_decode_energy_net_dram_j,steady_decode_energy_net_dram_j_q25,steady_decode_energy_net_dram_j_q75,steady_decode_energy_net_package-0_j,steady_decode_energy_net_package-0_j_q25,steady_decode_energy_net_package-0_j_q75,steady_decode_energy_net_psys_j,steady_decode_energy_net_psys_j_q25,steady_decode_energy_net_psys_j_q75,steady_decode_energy_net_uncore_j,steady_decode_energy_net_uncore_j_q25,steady_decode_energy_net_uncore_j_q75,steady_decode_npu_utilization,steady_decode_npu_utilization_q25,steady_decode_npu_utilization_q75
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_gpu,iGPU -> iGPU,1.0,0.5,1.5,2.0173842906951904,2.0173842906951904,2.0173842906951904,277.0,277.0,277.0,319.0,319.0,319.0,42.0,42.0,42.0,1150.264065770481,1149.2217776170087,1163.4217666051843,21.019551024295893,20.8730493398255,21.053804782440682,1794.370581,1774.3041155,1795.9994649999999,10.457617999999995,10.250527249999994,17.333496499999992,57.002985,56.7772165,63.82611849999999,8.916775703647138,8.908695950519448,9.018773384536312,1890.925458695398,1890.1060609323322,1939.1279939297117,46.5080115,46.47394425,46.526689250000004,47.9484357,47.744698125,48.56285844999999,1083.067548,1056.7978355,1083.5372825,8.021161268266845,7.988212355628724,9.145753064531966,3.493423860557556,3.463761532674361,3.495847113061822,38.53564504158907,38.49702809296697,39.66106833638729,60.94014955563495,60.78808184951639,61.88337100008061,24.41421946726149,24.413460307737395,24.474169959559493,3.2898135843543064,2.8674987545387483,3.6667855956849538,1.5721931194187584,1.539049223047061,1.5729894624966172,23.82176791494572,23.35031027687922,24.19566646714859,37.257420021187905,36.66914236442278,37.51340998349167,17.713917944628644,17.709158407948795,17.7279807812398,0.0,0.0,0.0,1.6951047545970304,1.6532646995384885,1.8767683470225984,0.13211124636689206,0.13173915362211064,0.1337358189169821,2.2472146867550276,2.208382013160186,2.4814418763708477,2.948027035021786,2.8994310216080974,3.243920605768552,0.3332560996571052,0.3296250626576843,0.373097606939956,0.0,0.0,0.0,3.5175454040954888,3.285785309125919,4.024513951639973,1.7928334866487305,1.7905522403772407,1.793399743214584,12.941123336789683,12.704108613311739,13.455417630934345,21.319470671461982,20.92361489273875,21.71431806758551,6.375046177287255,6.374676837130918,6.3770919485354955,0.0,0.0,0.0
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_npu,iGPU -> NPU,1.0,0.5,1.5,4.600884560495615,4.600884560495615,4.600884560495615,264.0,177.0,264.0,482.0,266.5,482.0,482.0,419.0,482.0,45.623767078164434,45.462361259247714,45.63904217206148,0.3531292789237527,0.35184723654509154,0.35329648113043577,45239.578671,45224.442341,45400.7658065,84.35156649999965,82.27486574999988,202.98069224999992,2914.522679,2912.125717,3033.5473935,0.35367261300902664,0.3524214051104474,0.35379102458962386,738.7816821334334,738.5453894227009,740.1075145511671,2830.1711125000006,2829.8508512500002,2830.5667012500003,2836.0547847,2834.57183185,2838.6559544499996,2772.1315369999998,2767.1744065,2773.0187459999997,8.882320731747846,7.734373746071612,12.30369458701951,30.913155394914657,30.902148556802242,31.065703218293542,210.84378081287474,208.54955234507702,213.72137244421145,416.2282920438131,409.757484178476,436.2166848554448,34.092508778341525,34.004959028673156,34.156037059551025,7.3868961464617895,6.84996520185425,7.4892373714641,3.8481078517461675,3.8450047762961406,3.8481668358371515,48.9633066942381,48.33010342034124,49.11959858542268,81.3751595709608,81.02207785429127,82.39627077422762,34.086817979694054,33.994055145657384,34.15319166022729,0.0028573680196186156,0.002526352910204673,0.002862041904597778,1.495424585286056,0.8844085442173624,4.81445721555541,1.8365296536088287,1.8282697295584553,1.9298115738817145,12.684257452015492,12.165055765024121,16.264379491223576,23.997313522300352,22.830164380853017,29.50683757776872,0.005690798647468697,0.0028453993237343485,0.010903883015774921,0.9729675532917683,0.9481786880188676,0.9730743214061293,0.0,0.0,0.0,25.24491976947844,25.22881506685666,25.29598473262505,151.50102658839762,144.31797922931898,153.22621325884612,298.62036665321676,298.2074575431492,325.8936347549634,0.0,0.0,0.0,0.9996101767083676,0.9995563732945032,0.9996109451063968
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_gpu,NPU -> iGPU,1.0,0.5,1.5,6.611713856458664,6.611713856458664,6.611713856458664,277.0,277.0,277.0,319.0,319.0,319.0,42.0,42.0,42.0,108.34020493987056,105.88352844635224,108.4007820809897,1.2484132829467474,1.2027163087494162,1.248661033086987,19051.099277,19040.4589795,19503.616074,37.27663000000003,36.68301500000004,529.8681325000001,836.720949,834.277497,1327.7813820000001,0.8398465499214771,0.8208025460957538,0.8403161401627108,291.9638585386874,291.4237807285005,292.4395012428163,796.38218,796.0634124999999,797.9132495,802.97972795,802.9777336249999,803.7555017750001,7014.566838000001,7003.176414500001,7027.5906405000005,26.864060009119086,26.47207614196561,31.0115775646017,19.519575336663337,19.499709715979165,19.68444418771204,213.83839521984925,213.3674971976949,216.83055061683424,382.82062867449895,377.563028533402,383.6879354475591,106.74596041213375,106.60512572156182,107.18981180016816,0.0,0.0,0.0,5.760340618368337,5.73493884612337,5.764915330421683,50.74885388960412,49.58471162395393,51.10278642283647,85.08413566934466,82.80978048319889,86.61077976338782,0.0,0.0,0.0,0.987899430697458,0.9875774528742554,0.9880351777930745,3.663486961379215,3.5300300405959986,7.089524733265434,0.9419529616931417,0.9406139051366618,1.1618620221146299,12.681379356016407,12.518155385730086,16.541772476726344,21.406355809617935,21.194645295977658,27.368714939555957,7.062729094860259,7.039103583887998,7.087199529029384,0.007238972571726538,0.005811265673781069,0.00726564625999609,23.20057304773987,22.942046101369606,23.922052831336266,12.771079204239783,12.764542043293002,12.79418048042082,150.4081619742287,149.74655538912833,150.70406651615394,268.95412930795186,267.59624362428747,271.9827959307611,99.73048233921801,99.5415517035047,100.15070821628015,0.009942970945060085,0.009942890080344564,0.009969913060611714
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_npu,NPU -> NPU,1.0,0.5,1.5,76.00955897755921,76.00955897755921,76.00955897755921,277.0,277.0,277.0,319.0,319.0,319.0,42.0,42.0,42.0,41.732074903010925,41.64938155957386,41.75481827442782,0.35335063986550913,0.35252279974412565,0.35336695986142963,49458.360381,49431.435644,49556.753526,82.42263350000023,79.72398300000006,164.89462750000007,2918.461713,2917.308137,3001.4059695,0.32350445661248783,0.3228634229424331,0.32368076181726996,292.38139561749716,292.3175625481181,293.366173606915,2836.9836045,2836.511342,2838.0564165,2843.7776596,2842.9972391,2845.161547975,7004.549642,6981.1152815000005,7006.079551999999,1.097605515636987,0.5488027578184935,3.9242273107847785,32.73965603054697,32.7004704171018,32.83815998908736,190.97697516598907,188.76376841666786,196.18286563944673,353.2761936063624,349.03270741656024,360.9001598007682,0.0,0.0,0.0,0.0,0.0,0.0,5.736980345070011,5.697650307774541,5.741779404812261,48.28640700957458,45.807344010935125,49.60747189827701,78.48408029212395,75.3191827113865,79.75951671393318,0.0,0.0,0.0,0.9909885317087825,0.9909745032774739,0.9914084469991153,1.097605515636987,0.5488027578184935,3.9242273107847785,1.8497053935541592,1.8436751277579833,1.912347154566827,12.559245590391576,11.887846513068599,15.499157411784154,22.165615282778354,22.071571006597402,25.884789796669644,0.0,0.0,0.0,0.9722029270724927,0.9669628739874989,0.9724032003992237,0.0,0.0,0.0,25.15543270403065,25.154345921827016,25.190063695504445,130.6630350646594,126.13620210524614,136.27446836612182,250.46932081333074,247.82873490850415,257.990483471173,0.0,0.0,0.0,0.9994452897412971,0.99935694203161,0.9994878459892854
llama32_3b_int8,Llama 3.2,3.0,2048,16,openvino_auto,OpenVINO AUTO,1.0,0.5,1.5,2.638357453979552,2.638357453979552,2.638357453979552,277.0,277.0,277.0,319.0,319.0,319.0,42.0,42.0,42.0,1150.2528681854812,1147.3852929210516,1158.0205301311073,20.85749567022376,20.662702618481312,20.8981384108814,1794.3880490000001,1782.432018,1798.8838665,10.557741000000002,10.29793125,18.04361725,57.29728,57.254596,64.8503235,8.916688900662646,8.89445963504691,8.976903334349668,1899.7898462304997,1894.3581195505703,1936.7673333274945,46.873873499999995,46.80670624999999,47.023832,48.84929755,48.3419854,48.921941675,1078.013973,1057.8177210000001,1081.1138700000001,8.929563442758232,8.852799875752137,9.034717942143843,3.480257397672276,3.45957050257406,3.4849377906228485,39.691622735453166,39.58501344993367,39.86421261456928,62.8227101239138,62.17130967210485,62.96457651761355,24.804160672562777,24.671290411615757,24.809693392476564,3.380779089818326,3.0719875431333525,3.433426669758358,1.558491573504653,1.5347111241883087,1.5619356178643384,24.263949931051748,23.7276147381792,24.307952191240265,37.986749914834625,37.03643723144302,38.15362518167963,18.044007235018324,17.872815153003433,18.054529877824535,0.0,0.0,0.0,1.7195980844934329,1.670770501384491,1.9140535340675808,0.1331639853667479,0.13295907183460434,0.13472691600293785,2.27959724711287,2.2303812433666534,2.5228398036037545,3.0320116784507047,2.986012922917049,3.327760385038324,0.3340494961240374,0.3337745836593522,0.38011500652511465,0.0,0.0,0.0,4.039495267217696,3.853757203994898,4.048676864942911,1.791074535982649,1.7900431009239055,1.7913688109737003,13.493255315520777,13.32587917996236,13.50714878726683,21.81027558061854,21.807112055623506,21.828101938011912,6.410616562754001,6.408112521745684,6.4238929720009965,0.0,0.0,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_gpu,iGPU -> iGPU,1.0,0.5,1.5,2.066939522512257,2.066939522512257,2.066939522512257,198.0,198.0,198.0,437.0,437.0,437.0,42.0,42.0,42.0,1219.3060014888113,1217.2908854773332,1234.657068514679,19.420640098341977,19.321538718789483,19.466155893590347,3372.410203,3330.9943965,3378.0021829999996,15.7825625,15.60575175,22.095698249999998,65.727141,65.725774,72.0063855,4.744381328750238,4.736540410417638,4.804113107061007,1573.1824141342943,1570.898915386571,1602.7744299856492,49.944578500000006,49.91068725,50.120022250000005,51.33547565,51.27819735,51.438525874999996,2603.63958,2556.440041,2607.4298065000003,13.027064879595953,12.66631046225842,13.08941792571295,5.301213848639689,5.251156803118853,5.316072982894303,74.06952081765412,73.5961031534965,74.10098252103782,113.35277626691649,113.05466711862744,114.17480194906693,51.78663981179336,51.74519190936179,51.79473337725912,7.470557110777938,6.872954958331332,7.772598471152195,3.2480228796143984,3.1946181436252004,3.2612745158190872,57.45938335240985,56.739589729793025,57.79850914379564,88.23712526896685,87.17247826162775,88.3686139294384,44.21837411027003,44.203987041692244,44.26234481459707,0.0,0.0,0.0,1.9799944094991928,1.7382310316852596,2.0396009919545026,0.14246435327038492,0.14194605507430302,0.14467265290987663,2.640384230510559,2.3942536650499395,2.7369895578924064,3.43884298308559,3.1522390115432204,3.5871144471092236,0.41844321397581447,0.4134687111724039,0.4518773338496608,0.0,0.0,0.0,3.701219451552816,3.5785884228754954,3.816107558089583,1.9130053974126469,1.9118660065837763,1.9139918028297833,14.032676641501093,13.908219712192233,14.150985569194749,22.913340804916867,22.58167838143283,22.985611431569353,7.088017215431775,7.085485731615799,7.0918590176358665,0.0,0.0,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_npu,iGPU -> NPU,1.0,0.5,1.5,4.4918860103935,4.4918860103935,4.4918860103935,7998.0,4131.0,7998.0,4194.0,2338.0,4194.0,4194.0,2338.0,4194.0,84.33804620679349,84.05484529966185,84.34619819193273,0.35072200275412563,0.34931277947322437,0.3508353084495518,48756.168596999996,48751.456812,48920.9951475,150.98215700000006,144.46575400000006,267.2722325000001,2997.3252380000004,2989.2198705,3116.43692,0.32816360391748445,0.3270616548624975,0.3281953237040185,684.1201665016004,683.0839356193152,685.0842665960845,2846.343081,2844.7541165000002,2849.1646874999997,2850.6773291,2850.613084875,2854.1566817000003,5987.252241,5978.8383875,5996.3486365,17.617928996176946,17.19335966282368,22.61451986412247,35.81104012682942,35.77184814425864,35.974336367047236,268.73373389815714,259.6094847110352,270.09097783622565,502.95500760038215,502.5280058920688,509.2773202999273,73.09470189040118,73.05346811344168,73.23833944408739,16.768790329470416,16.73840878469235,17.254327184872054,8.427213500077963,8.405807087022094,8.433957003002252,106.50730031696173,106.35158242893411,107.09922307578519,179.77420083736797,179.44456483856735,180.57026035990418,73.07212948791909,73.03280433325122,73.22705324284634,0.001012914108377772,0.0010094423768010857,0.0011719876169440067,0.9099017562626628,0.4549508781313314,5.390574224028483,1.923230660679057,1.9096308740434678,2.0046579327205984,12.63396794760098,12.02140910241227,17.216514484190764,26.656262767811924,25.853364381160866,31.65293596438415,0.018755157898846894,0.009377578949423447,0.02066378019046966,0.9540769762804098,0.9430044449081137,0.9546382242681533,0.0,0.0,0.0,25.447108960223822,25.428260267212924,25.557127844380254,139.24352704276794,135.44946503908682,146.3877991214384,297.5837039560757,297.05412397563896,297.75965665277727,0.0,0.0,0.0,0.9994382234765676,0.9993956695416089,0.9994745074744328
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_gpu,NPU -> iGPU,1.0,0.5,1.5,20.787048494443297,20.787048494443297,20.787048494443297,3862.0,3862.0,3862.0,437.0,437.0,437.0,42.0,42.0,42.0,143.10730998668336,120.69970398011314,143.44460273551607,1.1576177595060515,0.8638391032679718,1.1597144521067142,28733.68244,28666.2771335,35284.0872895,80.75042799999999,58.823157000000016,6626.296616999999,940.1884809999999,918.8704055,7483.750171,0.5568377820493515,0.46964865361911723,0.5581502051965606,261.09135478497774,260.3628137155245,262.49174649762637,859.438053,857.4535539999999,860.0472485,862.823647,862.79178445,918.8432647,15687.995504,15604.744297500001,15732.016460499999,32.10625581061065,31.48145065461331,111.62044179005636,27.934346226141233,27.90596342599676,30.769019395835755,294.138159925216,293.32444675942554,379.2989087913215,518.6196736315144,515.732118835095,638.8623619698518,117.12422368711488,117.1226187310555,117.29386131255265,0.0,0.0,0.0,12.693536595932521,12.601833331966612,12.695262507966358,111.41095525539762,108.95020766087931,112.77182284220876,190.01020374899053,185.19861945808648,191.19022426281145,0.0,0.0,0.0,0.9177923334009646,0.91550854721104,0.9186410158695164,3.9851777373574855,3.857565550303728,82.28701553925332,1.0751137814781808,1.0686022649546074,4.021820659767652,13.89485598941644,13.799640521474455,101.25567137932069,23.585010363136874,23.55310061874178,150.66825286022626,7.7048998842037015,7.704669102797313,8.305890006160356,0.006440198026633768,0.003439029057107974,0.006586476548095274,28.121078073253166,27.623885104309586,29.333426250803033,14.125034959472458,14.121768208446756,14.145365404101495,167.20492234882104,166.75298339574232,168.27931658533106,300.9665197836912,300.13984459951473,301.8154691377182,109.41611389079242,108.9863663503329,109.41794962825819,0.009246566567648218,0.00914708395968776,0.009246890600880634
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_npu,NPU -> NPU,1.0,0.5,1.5,66.77790557779372,66.77790557779372,66.77790557779372,3862.0,3862.0,3862.0,437.0,437.0,437.0,42.0,42.0,42.0,71.6017473652467,71.52980472906557,71.61747178400842,0.3506944495092191,0.3503992031048404,0.3508847839385537,57428.766075,57416.159713500005,57486.584441,151.40608049999972,142.67370999999974,230.9836285,2998.536246,2988.9530585,3071.8704855,0.2786060208764463,0.2783260884399439,0.2786672053852468,278.6397294558105,278.6124238044032,279.29397882015576,2845.4285315,2840.03604,2846.2793485,2852.19302925,2851.039438975,2852.9348050500003,14699.985562,14665.631152,14701.426388,5.121357174363309,3.6374387558499146,6.557520659124203,39.84143364275095,39.833354302816275,39.85543866477458,258.5230933984552,251.6911412609408,270.1204638161338,464.8288393481086,454.4506929341916,475.4216207968,0.0,0.0,0.0,0.0,0.0,0.0,12.391782101421231,12.389396190759816,12.400175896196613,101.03713365019972,100.93836592611764,101.3300199600331,167.1264327723231,166.24837895015315,168.84815153757546,0.0,0.0,0.0,0.9872208453449752,0.9871561115032805,0.9895600672561428,2.760220449974737,2.4568703936556284,5.376952296929916,1.9155909414696557,1.9126063526147892,1.9919548876203033,14.16635568912711,13.807201053530619,16.82234573229385,25.156218555242788,23.87458985640793,28.309491083536972,0.0,0.0,0.0,0.9548562248728608,0.9377243813859819,0.9556993784077576,0.0,0.0,1.1805683621942862,25.501114330439943,25.4576144516844,25.52057205400487,144.03791333032137,134.28958423812583,154.9832428025701,275.10944541821243,261.1744515993363,282.69887940281666,0.0,0.0,0.0,0.9995165790692236,0.9994816731624478,0.9995308883761276
llama32_3b_int8,Llama 3.2,3.0,4096,16,openvino_auto,OpenVINO AUTO,1.0,0.5,1.5,2.8415395403280854,2.8415395403280854,2.8415395403280854,198.0,198.0,198.0,437.0,437.0,437.0,42.0,42.0,42.0,1212.348683313514,1209.5340258057568,1226.7822062625305,19.286614166068507,19.18473768453031,19.326724246506163,3391.7634889999995,3352.3222419999997,3399.674734,16.458711,14.555304749999998,22.279412750000006,67.075192,65.1504025,72.6717,4.7173100518035564,4.706358077065201,4.773471619698562,1565.005309960619,1561.2559261371325,1593.0026356899746,50.57371450000001,50.370904,50.59509775000001,52.0007851,51.767425125,52.28602015,2617.243516,2572.0394315000003,2623.5440035,12.630223597018613,12.27919947101159,12.827439186330832,5.326183962451652,5.271973250979414,5.3263090152958785,74.34411975102287,73.77339094338319,74.3840085696022,116.29787818954264,115.7639674516403,116.5113342570001,52.118317023784805,52.10499113862943,52.253351414439535,6.926332497222468,6.488026713333719,7.100424297671135,3.2683825444181362,3.2118169686534843,3.2691456507191217,57.63983035566025,56.9371882581366,57.6505899892113,89.75456969740141,88.88101665418984,89.97594637776413,44.55860562030121,44.546918823744335,44.71783269941383,0.0,0.0,0.0,1.9913605931906844,1.8858592069738145,2.0840967945809155,0.14268727757645652,0.1422109449594996,0.14463658720185213,2.634201647684825,2.530074073188035,2.7633891038807503,3.45763016753342,3.333931645991319,3.6418850708661177,0.4092933384421108,0.40422339113035954,0.437262413947117,0.0,0.0,0.0,3.71253050660546,3.7070759630969565,3.8411556816858807,1.9151141404570593,1.9149524196172574,1.9155196951240783,14.075539415053887,14.072813581365839,14.206070340890907,23.3172341418815,23.201456233244656,23.356843635221203,7.11785350714521,7.115013044947204,7.120809900937974,0.0,0.0,0.0
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_gpu,iGPU -> iGPU,1.0,0.5,1.5,2.036373575218022,2.036373575218022,2.036373575218022,8.0,8.0,8.0,472.0,472.0,472.0,42.0,42.0,42.0,1008.1318011354167,1007.4296557223142,1016.1774668256412,17.000403302834275,16.6245258315413,17.00297520456668,8141.7925620000005,8077.8356575,8147.471082,27.083621,26.352265,40.0438075,83.814453,83.1311555,97.09890999999999,1.965169202993015,1.9638004984840434,1.9808527618433551,1128.4585046218929,1127.5564990001951,1141.8852712064945,56.826949,56.778890499999996,57.103161,58.28485109999999,58.271497675,59.770130374999994,7259.460553,7175.0927985,7265.272516,24.93387582371163,22.906752981643727,25.160991878959738,11.295721789650278,11.203786909440135,11.30550458415285,173.47105202110234,170.94235678689137,173.54119108808368,269.40745113748727,265.76261624140443,269.8869183300425,128.47715171799817,128.30932652464244,128.62972036336964,19.200983126557276,17.3332994019865,19.211030613463294,8.973975066418188,8.86167291760674,8.982940869201844,154.489456833781,152.18426965924922,154.67181967006331,239.88686616006254,236.3219191312628,240.0375469868325,119.47538263581772,119.24735807420117,119.63719855485087,0.0,0.0,0.0,2.043249866463834,2.0261863232665647,2.0977651557947334,0.16467351096642213,0.16456630896402907,0.181412405646418,2.916691436098706,2.8548161783608963,2.932278767399929,3.900913497925666,3.813607796409689,3.9927123484699876,0.5111181153470254,0.5059015166370113,0.5438058719039238,0.0,0.0,0.0,3.703674943273029,3.5372197694846474,3.8692596528989824,2.1587071957034976,2.1579974059869755,2.161518577905891,15.823928594133633,15.705320781697726,16.01455523965949,25.794282882531014,25.535290463187614,26.035763546800286,8.50108416425345,8.48662029188176,8.523379177247362,0.0,0.0,0.0
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_npu,iGPU -> NPU,1.0,0.5,1.5,5.527272189036012,5.527272189036012,5.527272189036012,7998.0,7998.0,7998.0,4194.0,4194.0,35943.0,4194.0,4194.0,35943.0,144.5212827319024,144.18210183653105,144.87851797611216,0.34845973475980985,0.3473555864334857,0.3497628677893906,56794.403182999995,56654.706434499996,56928.324104499996,285.56605750000006,282.8988727499999,388.443173,3132.6099369999997,3132.0978569999997,3239.5189764999996,0.28171790006218794,0.28105672872618137,0.2824142650606475,595.8761724652,595.0079764838258,596.0213876948658,2852.378249,2849.1989842499997,2853.74298825,2857.7253351499994,2856.4511350499997,2859.8060946499995,13747.82275,13744.474032999999,13767.911969499999,47.77011450346862,43.541341886917834,48.043021525037645,47.81497215358939,47.71774654564739,47.93768551245961,412.37678927075007,401.0480768253643,412.6748354073428,759.8573176200001,745.9019608855986,761.9967981965015,167.85426403256145,167.3782888764246,167.95767302474877,38.91113314121475,36.68934747462755,40.82985122538383,19.833621804032852,19.831597106731305,19.852014505446235,246.01757942028584,243.1416521327286,247.95446362139117,412.70697482629686,412.33827535821536,416.26014197300526,167.85426403256145,167.37393146660816,167.95493466509362,0.0004449431820031285,0.000443206994072757,0.0005130227582594003,5.02154519391571,4.933276328121198,7.213170299653817,2.049821870029951,2.040166766701773,2.1317458548130332,16.877700327489656,16.823061257682767,19.29653951022896,29.10522873778509,29.089404995953824,34.16067210312886,0.005476719310297225,0.0027383596551486125,0.007095769471575438,0.9168214458907347,0.9091780763107236,0.9174946909216842,0.0,0.0,0.0,25.93557787412968,25.82758997080093,25.97434255091527,144.64383115749598,138.66452425221365,145.42383227572273,310.9387797625013,300.9211133847209,311.57598412036737,0.0,0.0,0.0,0.9993923306627079,0.9993627717445914,0.9994013951530071
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_gpu,NPU -> iGPU,1.0,0.5,1.5,93.69124769791961,93.69124769791961,93.69124769791961,8.0,8.0,8.0,472.0,472.0,472.0,42.0,42.0,42.0,149.07367818969212,119.11804288563758,149.71300958151556,0.9043003048951931,0.5910240932489629,0.9080046225549259,55060.021995,54825.8946095,73558.377787,156.64716349999998,118.32557649999998,18666.2203665,1252.445442,1211.9333995,19765.307978499997,0.29059196528205095,0.2321989140070908,0.29183822530509856,214.7924225105475,213.86155886154694,215.04143711597249,1095.7982785,1093.607823,1099.087612,1103.34366205,1103.0796440499998,1157.6671056,38139.14804,38095.0345885,38305.8799735,87.12301749513152,84.90683162780823,196.72781135996513,48.752058087149436,48.72704346499972,54.883730452378,526.4798377317145,523.8640965693708,657.8814805503018,884.0308489726917,877.8167116702678,1103.8205962440234,141.2778483665204,141.20845827630717,141.28424065355756,45.72916639736829,40.985769946892596,50.05024436578992,30.084965699699996,30.027778718205575,30.10245559772755,304.3674322407064,299.61255254868024,309.08895239827115,486.37155955701684,483.353135648807,493.63615978179547,0.0,0.0,0.0,0.8214443323994083,0.8177840791744915,0.82261867308242,6.767127755277554,5.589298100828458,126.97967322741458,1.3787912286733932,1.36489119989269,7.414566600741518,19.07523677878505,17.775550495058127,157.7545639168261,31.715332451642816,30.150146304803503,250.56913608177894,9.435273515180707,9.381706596297594,9.492156284465363,0.005174056255489629,0.00266706068830827,0.005745249529935043,28.3402267145406,25.619119871685413,29.26728916118984,17.352645877465445,17.33437354690145,17.398880613253638,197.8056863875357,196.99959367604157,197.8986229224518,354.5451288081534,354.03040558366877,364.1989104354981,131.855359425414,131.72269427887898,131.90253405725997,0.007246120389914592,0.007165867200522714,0.0072591953087783045
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_npu,NPU -> NPU,1.0,0.5,1.5,135.17051207832992,135.17051207832992,135.17051207832992,8.0,8.0,8.0,546.0,546.0,546.0,42.0,42.0,42.0,110.27153677782337,110.14113783267419,110.5691004836716,0.34906506114757124,0.3483215488673066,0.34951404510488515,74434.439202,74234.65879249999,74522.668519,283.2664980000001,278.5761289999999,358.0746459999999,3135.699234,3130.3888644999997,3211.2036725,0.2149542627248019,0.2147000737479029,0.21553430893503234,260.43453671963016,260.4039679493996,261.6121508110652,2852.4327359999997,2851.8127354999997,2853.1290265,2859.5084878,2859.41932465,2860.4554501499997,31455.121518,31314.164756,31458.814462000002,2.089022683344874,1.7641212834454123,4.986614755303729,56.368147796179855,56.13605802964507,56.52469426080167,390.87795967337087,384.2611187445783,391.82978456820643,673.931472757231,666.5306452112704,686.5924446637507,0.0,0.0,0.0,0.0,0.0,0.0,28.545779199842094,28.332901389983263,28.60651261978981,229.45886146470778,222.47044156664714,231.21731602535277,377.9961972948897,367.3757626380314,383.5773657396119,0.0,0.0,0.0,0.9901005698849026,0.9897157704095125,0.9906817830143514,2.089022683344874,1.7641212834454123,4.986614755303729,2.0475028563219926,2.0473301460964364,2.1228446443444335,13.701493977237174,13.358591748141876,16.621535436226328,26.916372309161822,25.90372490240825,30.471199629863385,0.0,0.0,0.0,0.9162680428170171,0.9139676243335235,0.9176875981579463,0.0,0.0,0.0,25.774865740015766,25.75582649356537,25.795336996667423,149.14656662815258,143.75358941015512,149.38391032462482,277.48341218848225,269.69633035012924,280.33096113262843,0.0,0.0,0.0,0.9993970210972781,0.9993501397287228,0.9994046517539253
