all_tokens_per_s_e2e,compile_s,context_length,decode_energy_net_psys_j,decode_gpu_active_fraction,decode_npu_utilization,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,final_top1,first_decode_top1,handoff_estimate_ms,handoff_plus_first_decode_ms,model,output_tokens_per_s_e2e,placement,placement_label,precision,prefill_energy_net_psys_j,prefill_gpu_active_fraction,prefill_npu_utilization,prefill_tokens_per_s,prefill_top1,qualification_reason,qualified,repeat,size_b,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
849.9056105328265,2.5552231147885323,4096,45.22897564127649,0.9922480620155039,0.0,10.614448028170655,4819.3587019999995,165.47752763595605,Llama 3.2,42,437,15.117160500000004,108.12968000000001,llama32_3b_fp16,3.3199437911438534,gpu_gpu,iGPU → iGPU,FP16,120.24855199467956,0.9169139465875371,0.0,1197.8190740915454,72,top1_match_all_repeats,True,1,3.0,93.0125195,94.15325495,3406.190541
850.2669186723851,2.5552231147885323,4096,45.59279017265488,0.9922480620155039,0.0,10.594658249592095,4817.310788000001,167.83785909759968,Llama 3.2,42,437,16.117296000000003,109.114073,llama32_3b_fp16,3.3213551510640045,gpu_gpu,iGPU → iGPU,FP16,122.24506892494479,0.9169139465875371,0.0,1199.4697750914913,72,top1_match_all_repeats,True,2,3.0,92.99677700000001,94.99643845,3401.502968
680.3885631443926,8.330430769361556,4096,35.045515297798886,0.0,0.9900055764148162,7.679604594484617,6020.0894339999995,174.67206367467514,Llama 3.2,4194,4194,331.29756,439.001768,llama32_3b_fp16,2.6577678247827836,gpu_npu,iGPU → NPU,FP16,139.62654837687626,0.9875311720698254,0.003483765487589942,1003.2300387751951,264,top1_mismatch,False,0,3.0,107.704208,110.33944955,4066.863872
693.8541866602355,8.330430769361556,4096,34.5576334724128,0.0,0.9907354671942556,8.384259272919909,5903.257599,180.2406631150008,Llama 3.2,4194,4194,168.1576455,275.860663,llama32_3b_fp16,2.710367916641545,gpu_npu,iGPU → NPU,FP16,145.68302964258802,0.9778325123152709,0.0035686240032483394,991.6895472860117,14924,top1_mismatch,False,1,3.0,107.7030175,110.319164,4114.190788
698.486482825295,8.330430769361556,4096,32.450639388302534,0.0,0.9898484237702262,8.43106963214957,5864.107754,172.7739261340072,Llama 3.2,4194,4194,158.90403450000002,266.580892,llama32_3b_fp16,2.7284628235363084,gpu_npu,iGPU → NPU,FP16,140.32328674570468,0.9826302729528535,0.002867092864704837,998.782350409472,7998,top1_mismatch,False,2,3.0,107.6768575,109.48473709999999,4084.974067
869.216651992036,3.1715340623632073,4096,44.20639309711103,0.9921875,0.0,10.593454419911968,4712.288922,161.62534760791368,Llama 3.2,42,437,21.5509755,114.26577400000001,llama32_3b_fp16,3.3953775468438905,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,117.41895451080265,0.9325153374233128,0.0,1237.7438291294693,72,baseline,True,0,3.0,92.7147985,94.30396769999999,3296.3202109999997
851.0432810034584,3.1715340623632073,4096,43.68607928967497,0.9923076923076923,0.0,10.610753560155404,4812.916207,167.07463327992537,Llama 3.2,42,437,15.01799999999999,108.08411199999999,llama32_3b_fp16,3.3243878164197596,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,123.38855399025039,0.9169139465875371,0.0,1200.262643236685,72,baseline,True,1,3.0,93.066112,94.6056683,3399.256007
851.6631767764982,3.1715340623632073,4096,44.38862869732266,0.9922480620155039,0.0,10.629307023993828,4809.413054000001,167.47587275076995,Llama 3.2,42,437,15.408518499999996,108.20713699999999,llama32_3b_fp16,3.326809284283196,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,123.0872440534473,0.9196428571428571,0.0,1200.6284233949712,72,baseline,True,2,3.0,92.7986185,94.44744735,3398.220399
840.9218228464197,2.562057756818831,8192,48.11920220520361,0.9928057553956835,0.0,9.820576869039325,9741.690341999998,341.71021252184516,Llama 3.2,42,546,29.180919499999998,128.630568,llama32_3b_fp16,1.6424254352469134,gpu_gpu,iGPU → iGPU,FP16,293.59101031664153,0.9446494464944649,0.0,995.3391975985407,27,top1_match_all_repeats,True,0,3.0,99.4496485,101.72606005,8214.28516
826.2335772251334,2.562057756818831,8192,48.36660344894568,0.9927536231884058,0.0,9.861020473541428,9914.871806000001,343.93872694202236,Llama 3.2,42,546,24.143331000000003,123.552036,llama32_3b_fp16,1.6137374555178388,gpu_gpu,iGPU → iGPU,FP16,295.5721234930767,0.9314079422382672,0.0,974.0602763729432,27,top1_match_all_repeats,True,1,3.0,99.408705,101.59664469999998,8393.731064000001
