all_tokens_per_s_e2e,all_tokens_per_s_e2e_q25,all_tokens_per_s_e2e_q75,compile_s,context_length,decode_energy_net_psys_j,decode_energy_net_psys_j_q25,decode_energy_net_psys_j_q75,decode_gpu_active_fraction,decode_gpu_active_fraction_q25,decode_gpu_active_fraction_q75,decode_npu_utilization,decode_npu_utilization_q25,decode_npu_utilization_q75,decode_tokens_per_s,decode_tokens_per_s_q25,decode_tokens_per_s_q75,end_to_end_ms,end_to_end_ms_q25,end_to_end_ms_q75,energy_net_psys_j,energy_net_psys_j_q25,energy_net_psys_j_q75,family,final_top1,final_top1_q25,final_top1_q75,first_decode_top1,first_decode_top1_q25,first_decode_top1_q75,handoff_estimate_ms,handoff_estimate_ms_q25,handoff_estimate_ms_q75,handoff_plus_first_decode_ms,handoff_plus_first_decode_ms_q25,handoff_plus_first_decode_ms_q75,model,output_tokens_per_s_e2e,output_tokens_per_s_e2e_q25,output_tokens_per_s_e2e_q75,placement,placement_label,precision,prefill_energy_net_psys_j,prefill_energy_net_psys_j_q25,prefill_energy_net_psys_j_q75,prefill_gpu_active_fraction,prefill_gpu_active_fraction_q25,prefill_gpu_active_fraction_q75,prefill_npu_utilization,prefill_npu_utilization_q25,prefill_npu_utilization_q75,prefill_tokens_per_s,prefill_tokens_per_s_q25,prefill_tokens_per_s_q75,prefill_top1,prefill_top1_q25,prefill_top1_q75,qualification_reason,qualified,size_b,steady_tpot_ms,steady_tpot_ms_q25,steady_tpot_ms_q75,steady_tpot_p95_ms,steady_tpot_p95_ms_q25,steady_tpot_p95_ms_q75,ttft_ms,ttft_ms_q25,ttft_ms_q75
1580.8902175759986,1579.6021242260454,1608.5107405339356,1.156899374909699,8192,22.303028972212015,22.20002000562102,22.638878612652892,0.9841269841269841,0.9839989759344598,0.9841269841269841,0.0,0.0,0.0,21.236507844865102,21.16574016738894,21.35928958761327,5181.8904999999995,5094.4118675,5186.119543499999,156.69767674481108,154.8833029194545,158.35906682980513,Llama 3.2,42.0,42.0,42.0,546.0,546.0,546.0,31.548724,30.892946499999997,31.996416,75.730897,74.952999,76.4329355,llama32_1b_fp16,3.087676206203122,3.085160398878995,3.141622540105343,gpu_gpu,iGPU → iGPU,FP16,134.60066570578104,132.68328291383347,135.82319718374322,0.8741573033707866,0.8737302353958005,0.8840126139495442,0.0,0.0,0.0,1826.810630307582,1823.4490303814532,1865.0184560200641,198.0,198.0,198.0,top1_match_all_repeats,True,1.0,44.182173000000006,44.0600525,44.4365195,47.9535477,47.95155835,48.401415575,4475.55968,4385.711507,4483.825789
1335.5482612176588,1327.1113575170384,1342.901957083869,7.078193558380008,8192,16.775303210943793,16.431967789283313,17.449539987436722,0.0,0.0,0.0,0.9786963064543527,0.9782735717376876,0.9801724614860621,17.47525852897468,16.615206570666846,17.61367785897404,6133.810539,6100.404882,6173.054773,178.46026643441846,178.02070376465514,179.3239930919235,Llama 3.2,7952.0,4729.0,7952.0,7952.0,4729.0,7952.0,123.2905085,118.39768099999999,171.14617725,170.791411,165.754505,218.636613,llama32_1b_fp16,2.60849269769074,2.5920143701504657,2.622855384929432,gpu_npu,iGPU → NPU,FP16,161.68496322347465,161.58873597537183,161.87445310448678,0.9941972920696325,0.993259874441726,0.9942084726244116,0.0018254352604087723,0.0016252759592865634,0.0018361564014787912,1554.3047645783913,1552.0619715468342,1559.9899123316413,70047.0,53424.5,99028.0,top1_mismatch,False,1.0,47.479969,47.34635725,47.490435749999996,55.732401749999994,55.72881162499999,55.911893,5260.229645,5241.129141,5267.841892
1578.5734241658304,1574.4135152753634,1606.134121458406,1.4913084590807557,8192,22.095071579145852,21.94824406617536,22.219570003215797,0.9841269841269841,0.9839989759344598,0.9842509920634921,0.0,0.0,0.0,21.04278621303582,21.04139130117401,21.165980903534358,5189.495702,5101.948065500001,5203.243691,159.13847064215634,154.87764191270213,159.31740840489323,Llama 3.2,42.0,42.0,42.0,546.0,546.0,546.0,34.614231,32.83564749999999,34.88421125,79.30196000000001,77.434567,79.3039825,llama32_1b_fp16,3.0831512190738875,3.075026397022194,3.1369807059734494,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,137.15227774034435,132.8370096722232,137.2446659146479,0.8738738738738738,0.8707934391790894,0.8839957604663486,0.0,0.0,0.0,1823.0010919172291,1819.1062981471832,1861.872762096551,198.0,198.0,198.0,baseline,True,1.0,44.510110000000005,44.328939250000005,44.600942,48.0945765,47.529727525,48.568018325,4484.912289000001,4393.1924195,4494.535304500001
531.7407937505551,529.8852642496237,533.9052060429087,2.5536438301205635,1024,42.654333893187946,42.20031363656608,42.93508226189177,0.9917355371900827,0.9917355371900827,0.9917694079393036,0.0,0.0,0.0,11.351113110507946,11.304144194500878,11.367143440480916,1925.750313,1917.974984,1932.5175199999999,65.31244432195557,64.86409664222063,65.45618557989684,Llama 3.2,42.0,42.0,42.0,546.0,546.0,546.0,9.935859500000005,8.208245499999995,14.894698999999996,96.843889,95.145674,101.84947550000001,llama32_3b_fp16,8.308449902352423,8.27945725390037,8.342268844420449,gpu_gpu,iGPU → iGPU,FP16,22.669455582541488,22.383034636950725,22.80752426359583,0.8688524590163934,0.8618455843469064,0.8827020915771622,0.0,0.0,0.0,1657.851428200273,1644.6861790917592,1701.3264098583854,198.0,198.0,198.0,top1_match_all_repeats,True,3.0,86.96682750000001,86.93742850000001,86.9841755,89.6742428,89.63911555,89.813657,608.015883,592.866033,612.9221520000001
460.95611433507025,439.32965451594873,461.0669675128072,5.555001899600029,1024,29.578600031178453,29.14876542348803,30.72413949070179,0.0,0.0,0.0,0.990192946151855,0.9893266391147499,0.9905771323367767,10.017047478861741,9.353511405890817,10.019676688383267,2221.469611,2220.935637,2336.4855454999997,54.774656647497316,54.225487550626596,56.12828912392064,Llama 3.2,42.0,42.0,42.0,546.0,546.0,546.0,33.56858300000001,32.89484700000001,146.04969400000004,130.68449700000002,130.07797600000004,243.21430700000002,llama32_3b_fp16,7.202439286485473,6.864525851811699,7.204171367387612,gpu_npu,iGPU → NPU,FP16,25.196056616318863,25.07672212713857,25.404149633218843,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.01618773414035307,0.015920778064441095,0.017884670318883064,1390.7130327687628,1390.169926317934,1392.4958892056834,198.0,198.0,198.0,top1_match_all_repeats,True,3.0,97.213312,97.164613,97.23182800000001,99.6845494,99.54141845,100.207404575,724.808049,723.881241,725.091325
84.37548517011194,83.28855936920951,84.86774108548423,33.750633016228676,1024,260.8237841987509,260.2854655637036,267.06669257749826,0.993993993993994,0.9935756871240742,0.9945954600133274,0.01932966160740896,0.019157042339155786,0.01962202013692537,1.325303811963323,1.3073677317207437,1.333692528878974,12136.226511,12066.239052,12296.699936500001,281.1376536433995,280.8133526357027,287.579730692123,Llama 3.2,90.0,90.0,90.0,90.0,90.0,188.5,31.28212149999998,25.20551999999998,406.140294,783.2068049999999,773.9241294999999,1142.7091735,llama32_3b_fp16,1.3183669557829991,1.3013837401438986,1.326058454460691,npu_gpu_combined,NPU + iGPU subgraphs,FP16,20.712206784600813,20.513038114624706,20.727055741975242,0.06097560975609756,0.055179162902740136,0.061352002408912976,0.8988225142323863,0.8959652507872357,0.9010865671323802,1229.8967474227486,1226.4941386155324,1231.034862807784,198.0,198.0,198.0,top1_mismatch,False,3.0,745.5125355000001,733.3628055000001,748.7186095000001,751.2121039499999,744.990403775,754.2831504999999,819.580995,818.8239765000001,821.861048
529.4360944051087,529.3096183666419,533.258969501233,8.377430791035295,1024,41.803821762641846,41.802166109108875,41.90935654205336,0.9918032786885246,0.9917694079393036,0.9959016393442623,0.0,0.0,0.0,11.391117970778227,11.367315925854179,11.404817594159411,1934.133337,1920.3664405,1934.5955995,65.07177985014967,64.66531364747803,65.12782351823847,Llama 3.2,42.0,42.0,42.0,546.0,546.0,546.0,8.411922000000002,7.418337999999997,9.999559750000005,95.518051,94.4556805,97.0882135,llama32_3b_fp16,8.272438975079824,8.27046278697878,8.332171398456765,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,23.056888528684798,22.75761275895765,23.218466976185113,0.8548387096774194,0.853648863035431,0.8843159065628476,0.0,0.0,0.0,1632.8701980500973,1627.5040244315578,1679.0677474080908,198.0,198.0,198.0,baseline,True,3.0,87.0711785,87.01986725,87.08865375,88.41024125,88.1958306,88.8287722,617.317899,600.7879345,619.3600405
767.1015616375668,766.487582732239,774.7054323048746,2.5578020960092545,2048,42.23533688487256,41.911236215258455,42.7473095752307,0.991869918699187,0.9918027279446349,0.9959349593495934,0.0,0.0,0.0,11.225396339072269,11.211182400383763,11.227255763351272,2669.789898,2643.84014,2671.930192,92.22111851553885,91.60348249114398,92.42676630440494,Llama 3.2,42.0,42.0,42.0,319.0,319.0,319.0,12.505427500000014,12.279843749999998,14.890906500000002,100.18574600000001,99.9964105,102.64697749999999,llama32_3b_fp16,5.99298095029349,5.988184240095618,6.052386189881833,gpu_gpu,iGPU → iGPU,FP16,49.39871092110475,49.38592137439346,49.69224627588552,0.8863636363636364,0.8830314422419685,0.8959377236936292,0.0,0.0,0.0,1523.2649591568136,1521.0799167457399,1556.4741069968932,319.0,319.0,319.0,top1_match_all_repeats,True,3.0,87.75281500000001,87.71656675,87.79231925,90.78791505,90.260761025,90.8908207,1333.976724,1306.1093925,1335.895748
596.5539966338031,582.8631477704155,597.3080420103581,5.996397917158902,2048,30.31768951914695,29.070396985050564,30.79426221582675,0.0,0.0,0.0,0.9917929021423288,0.9912969152181168,0.9923550044222198,9.287245410181095,8.862350122770021,9.290126120477792,3433.050506,3428.722066,3515.6289725,93.45189208030197,91.77408650727436,94.40905451836464,Llama 3.2,735.0,558.5,2464.5,66.0,37.0,274.0,98.87701849999999,98.81644125,180.02767799999998,199.549378,199.4758215,280.659082,llama32_3b_fp16,4.660578098701587,4.553618341956371,4.666469078205923,gpu_npu,iGPU → NPU,FP16,63.13420256115502,62.7036895222238,63.61479230253789,0.9832402234636871,0.9804469273743017,0.9832402234636871,0.00649237780400504,0.00637419333196749,0.007179072209004158,1117.753451453235,1116.9896442144536,1120.116906860721,264.0,177.0,264.0,top1_mismatch,False,3.0,100.5904485,100.5578475,100.69198125,103.2223723,102.89941967499999,103.43679615,1817.932208,1814.1044335,1819.1761765
767.7346817382437,765.7064750250202,773.0664553424683,7.915970413945615,2048,42.68994523297305,42.35591980552118,43.07781157146856,0.991869918699187,0.991869918699187,0.991869918699187,0.0,0.0,0.0,11.122532279262616,11.117465860403973,11.1709771261769,2667.5882289999995,2649.316121,2674.6729145,91.93573957655872,91.38545116312886,92.39359958024812,Llama 3.2,42.0,42.0,42.0,319.0,319.0,319.0,18.484246999999996,15.874771249999997,20.153296,106.37548199999999,103.7817455,108.0307085,llama32_3b_fp16,5.997927201080029,5.98208183613297,6.039581682363034,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,49.38578167397346,48.765499595349716,49.64981343623144,0.8939393939393939,0.8939393939393939,0.9036626103555238,0.0,0.0,0.0,1527.1065669282907,1525.6615902956437,1556.559513627833,319.0,319.0,319.0,baseline,True,3.0,87.891235,87.87741249999999,87.90697424999999,91.53992875,90.745107975,91.70639545,1330.620956,1305.9107414999999,1331.8824015
