model,family,size_b,context_length,output_tokens,placement,placement_label,prefill_device,decode_device,execution_devices,repeat,compile_s,prefill_top1,first_decode_top1,final_top1,all_tokens_per_s_e2e,decode_tokens_per_s,end_to_end_ms,handoff_estimate_ms,handoff_plus_first_decode_ms,output_tokens_per_s_e2e,prefill_tokens_per_s,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms,energy_net_core_j,energy_net_dram_j,energy_net_package-0_j,energy_net_psys_j,energy_net_uncore_j,prefill_energy_net_core_j,prefill_energy_net_dram_j,prefill_energy_net_package-0_j,prefill_energy_net_psys_j,prefill_energy_net_uncore_j,prefill_npu_utilization,first_decode_energy_net_core_j,first_decode_energy_net_dram_j,first_decode_energy_net_package-0_j,first_decode_energy_net_psys_j,first_decode_energy_net_uncore_j,first_decode_npu_utilization,steady_decode_energy_net_core_j,steady_decode_energy_net_dram_j,steady_decode_energy_net_package-0_j,steady_decode_energy_net_psys_j,steady_decode_energy_net_uncore_j,steady_decode_npu_utilization
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,1,2.0173842906951904,277,319,42,1148.1794894635366,21.019551024295893,1797.628349,10.043436499999995,56.551448,8.900616197391756,1889.2866631692661,46.5080115,49.177281199999996,1084.007017,7.955263442990602,3.493423860557556,38.458411144344865,60.63601414339783,24.41421946726149,3.2898135843543064,1.5737858055744758,23.82176791494572,37.257420021187905,17.713917944628644,0.0,1.6114246444799465,0.13136706087732922,2.1695493395653447,2.8508350081944083,0.3259940256582634,0.0,3.054025214156349,1.7882709941057506,12.467093889833796,20.52775911401552,6.3743074969745805,0.0
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,2,2.0173842906951904,277,319,42,1150.264065770481,21.08805854058547,1794.370581,10.457617999999995,57.002985,8.916775703647138,1890.925458695398,46.545367000000006,47.9484357,1083.067548,10.270344860797088,3.4982703655660883,40.7864916311855,62.82659244452626,24.412701148213305,4.043757607015602,1.5721931194187584,24.56956501935146,37.769399945795435,17.704398871268946,0.0,1.6951047545970304,0.13211124636689206,2.2472146867550276,2.948027035021786,0.3332560996571052,0.0,4.531482499184457,1.7939659997804378,13.969711925079007,22.10916546370904,6.375046177287255,0.0
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,0,4.600884560495615,90,482,482,45.300955440330995,0.35056519416643034,45561.952942,321.6098180000002,3152.5721080000003,0.3511701972118682,738.3090967119683,2830.96229,2841.2571242,2773.905955,15.725068442291173,31.218251041672428,206.25532387727927,416.2282920438131,34.21956534076053,7.591578596466409,3.8481078517461675,49.27589047660726,83.41738197749444,34.21956534076053,0.00286671578957694,8.133489845824764,2.0230934941546,19.84450153043166,35.01636163323709,0.0,0.923389822745967,0.0,25.34704969577166,137.13493187024034,297.79454843308156,0.0,0.9995025698806387
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,1,4.600884560495615,264,482,482,45.654317265958525,0.35346368333711886,45209.306011,80.1981650000001,2909.728755,0.35390943617022114,738.7816821334334,2829.53059,2833.088879,2772.1315369999998,8.882320731747846,30.913155394914657,216.5989640755482,456.20507766707647,34.092508778341525,7.3868961464617895,3.848225819928135,48.9633066942381,81.3751595709608,34.086817979694054,0.0028573680196186156,1.495424585286056,1.820009805508082,12.684257452015492,21.66301523940568,0.005690798647468697,0.9731810895204903,0.0,25.24491976947844,154.9513999292946,353.16690285670995,0.0,0.9996101767083676
llama32_3b_int8,Llama 3.2,3.0,2048,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,2,4.600884560495615,264,51,356,45.623767078164434,0.3531292789237527,45239.578671,84.35156649999965,2914.522679,0.35367261300902664,741.4333469689009,2830.1711125000006,2836.0547847,2762.217276,6.586426760395378,30.891141718689827,210.84378081287474,403.28667631313886,33.91740927900479,6.313034257246709,3.8419017008461136,47.69690014644438,80.66899613762173,33.90129231162071,0.0021953378007907296,0.2733925031486688,1.8365296536088287,11.645854078032752,23.997313522300352,0.016116967384081145,0.9729675532917683,0.0,25.212710364234884,151.50102658839762,298.62036665321676,0.0,0.9996117135044259
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,0,6.611713856458664,277,319,42,103.42685195283394,1.157019334552085,19956.132871,1022.4596350000002,1818.841815,0.8017585422700305,292.9151439469452,796.38218,802.9757393,6991.785991000001,35.15909512008432,19.84931303876074,219.82270601381924,382.82062867449895,106.46429103098988,0.0,5.709537073878404,48.42056935830374,80.53542529705314,0.0,0.9872554750510526,10.515562505151653,1.381771082536118,20.40216559743628,33.33107406949398,7.1116699631985085,0.004383558775835599,24.643532614932663,12.75800488234622,150.9999710580792,268.95412930795186,99.35262106779138,0.009996855176163343
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,1,6.611713856458664,277,319,42,108.46135922210885,1.2484132829467474,19029.818681999997,37.27663000000003,836.720949,0.8407857304039447,291.9638585386874,799.4443190000001,802.97972795,7014.566838000001,26.080092274812127,19.519575336663337,212.89659917554053,372.3054283923051,106.74596041213375,0.0,5.760340618368337,51.45671895606882,85.08413566934466,0.0,0.9881709248886908,3.396573119812782,0.9419529616931417,12.354931415443765,20.982934782337384,7.015478072915736,0.007238972571726538,22.683519154999345,12.817281756601858,149.08494880402793,266.238357940623,99.73048233921801,0.009942809215629045
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,2,6.611713856458664,277,319,42,108.34020493987056,1.2489087832272265,19051.099277,36.08940000000005,831.8340450000001,0.8398465499214771,290.8837029183136,795.744645,804.5312756000001,7040.614443,26.864060009119086,19.479844095294993,213.83839521984925,384.5552422206193,107.63366318820256,0.0,5.76949004247503,50.74885388960412,88.13742385743099,0.0,0.987899430697458,3.663486961379215,0.9392748485801818,12.681379356016407,21.406355809617935,7.062729094860259,0.0072923199482656425,23.20057304773987,12.771079204239783,150.4081619742287,275.01146255357037,100.5709340933423,0.009942970945060085
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,0,76.00955897755921,277,319,42,41.5666882161368,0.35169495962274216,49655.146670999995,247.3666214999999,3084.350226,0.3222223892723783,292.38139561749716,2836.9836045,2846.5454363499994,7004.549642,6.75084910593257,32.93666394762775,190.97697516598907,353.2761936063624,0.0,0.0,5.736980345070011,50.92853678697945,78.48408029212395,0.0,0.9918283622894482,6.75084910593257,1.9749889155794949,18.43906923317673,29.60396431056093,0.0,0.9617228209025053,0.0,25.224694686978243,121.60936914583289,245.18814900367755,0.0,0.9994452897412971
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,1,76.00955897755921,277,319,42,41.77756164584472,0.3533832798573502,49404.510906999996,82.42263350000023,2918.461713,0.3238570670220521,294.35095159633295,2836.0390795,2842.2168186,6957.680921,1.097605515636987,32.66128480365662,186.55056166734664,344.7892212267581,0.0,0.0,5.658320270479072,43.32828101229566,72.15428513064904,0.0,0.9909885317087825,1.097605515636987,1.8497053935541592,12.559245590391576,22.165615282778354,0.0,0.9726034737259547,0.0,25.153259139623387,130.6630350646594,250.46932081333074,0.0,0.9992685943219228
llama32_3b_int8,Llama 3.2,3.0,2048,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,2,76.00955897755921,277,319,42,41.732074903010925,0.35335063986550913,49458.360381,77.02533249999988,2916.154561,0.32350445661248783,292.25372947873905,2839.1292285,2843.7776596,7007.609461999999,0.0,32.73965603054697,201.38875611290442,368.524125995174,0.0,0.0,5.746578464554512,48.28640700957458,81.03495313574241,0.0,0.9909604748461653,0.0,1.8376448619618073,11.21644743574562,21.977526730416447,0.0,0.9722029270724927,0.0,25.15543270403065,141.88590166758422,265.51164612901516,0.0,0.9995304022372737
llama32_3b_int8,Llama 3.2,3.0,2048,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,0,2.638357453979552,277,319,42,1165.7881920767334,20.467909566738868,1770.475987,25.5294935,72.403367,9.037117768036692,1973.7448204244893,46.873873499999995,48.84929755,1037.6214690000002,8.929563442758232,3.4388836074758435,39.47840416441417,61.519909220295894,24.538420150668735,2.7631959964483785,1.5109306748719642,23.191279545306653,36.08612454805141,17.701623070988543,0.0,2.108508983641729,0.1362898466391278,2.7660823600946394,3.623509091625943,0.4261805169261919,0.0,4.057858462668125,1.7916630859647515,13.521042259012884,21.81027558061854,6.410616562754001,0.0
llama32_3b_int8,Llama 3.2,3.0,2048,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,1,2.638357453979552,277,319,42,1150.2528681854812,20.938781151539047,1794.3880490000001,10.557741000000002,57.29728,8.916688900662646,1899.7898462304997,46.73953899999999,48.9945858,1078.013973,8.77603630874604,3.480257397672276,39.691622735453166,63.10644291131331,24.815226112390352,3.48607424969839,1.558491573504653,24.35195445142878,38.32050044852463,18.044007235018324,0.0,1.6219429182755487,0.1327541583024608,2.1811652396204364,2.940014167383394,0.3340494961240374,0.0,3.668019140772101,1.789011665865162,13.158503044403945,21.84592829540528,6.437169381247992,0.0
llama32_3b_int8,Llama 3.2,3.0,2048,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,2,2.638357453979552,277,319,42,1144.517717656622,20.85749567022376,1803.379684,10.038121499999997,57.211912,8.872230369431177,1888.9263928706412,47.1737905,47.83467325,1084.213767,9.139872441529455,3.4896181835734206,40.03680249368539,62.8227101239138,24.804160672562777,3.380779089818326,1.565379662224024,24.263949931051748,37.986749914834625,18.065052520630744,0.0,1.7195980844934329,0.1331639853667479,2.27959724711287,3.0320116784507047,0.33349967119466695,0.0,4.039495267217696,1.791074535982649,13.493255315520777,21.80394853062847,6.405608480737366,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,0,2.066939522512257,198,437,42,1250.0081355405466,19.22243733923699,3289.57859,28.408833999999995,78.28563,4.863844885371776,1632.3664458370042,49.876796,51.22091904999999,2509.240502,12.305556044920888,5.201099757598017,73.12268548933886,112.75655797033836,51.78663981179336,6.275352805884725,3.1412134076360023,56.019796107176205,86.10783125428864,44.21837411027003,0.0,2.0992075744098124,0.14688095254936834,2.833594885274254,3.735385911132857,0.48531145372350704,0.0,3.93099566462635,1.9130053974126469,14.269294496888406,22.913340804916867,7.082954247799824,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,1,2.066939522512257,198,437,42,1219.3060014888113,19.511671688838714,3372.410203,15.7825625,65.727141,4.744381328750238,1573.1824141342943,49.944578500000006,51.5415761,2603.63958,13.027064879595953,5.301213848639689,74.06952081765412,113.35277626691649,51.802826942724884,8.074639831526452,3.2480228796143984,58.137634935181424,88.23712526896685,44.306315518924116,0.0,1.4964676538713262,0.14246435327038492,2.1481230995893204,2.865635040000851,0.4084942083689934,0.0,3.4559573941981747,1.9107266157549057,13.783762782883374,22.25001595794879,7.088017215431775,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,2,2.066939522512257,198,437,42,1215.2757694658549,19.420640098341977,3383.5941629999998,15.428941000000002,65.724407,4.728699492085038,1568.6154166388476,50.295466,51.33547565,2611.220033,13.151770971829947,5.330932117148916,74.1324442244215,114.99682763121737,51.70374400693023,7.470557110777938,3.2745261520237756,57.45938335240985,88.50010258990994,44.189599973114454,0.0,1.9799944094991928,0.14142775687822112,2.640384230510559,3.43884298308559,0.41844321397581447,0.0,3.701219451552816,1.9149782082469196,14.032676641501093,23.057882058221836,7.095700819839958,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,0,4.4918860103935,264,482,482,83.77164439253022,0.34790355619232305,49085.82169800001,383.56230800000014,3235.5486020000003,0.32595970580751055,686.0483666905687,2851.986294,2857.6360343,5970.424534,27.611110732067992,36.137632607265054,268.73373389815714,515.5996329994724,73.38197699777359,17.739864040273687,8.384400673966226,107.69114583460865,181.36631988244037,73.38197699777359,0.0013310611255102414,9.871246691794303,2.08608520476214,21.79906102078055,36.64960916095637,0.0,0.9319319135358177,0.0,25.66714672853669,139.24352704276794,297.5837039560757,0.0,0.9995107914722979
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,1,4.4918860103935,7998,4194,4194,84.33804620679349,0.35072200275412563,48756.168596999996,137.94935100000006,2981.1145030000002,0.32816360391748445,684.1201665016004,2843.165152,2850.5488406500003,5987.252241,16.768790329470416,35.73265616168786,271.44822177429415,502.10100418375544,73.09470189040118,16.768790329470416,8.427213500077963,106.50730031696173,179.11492883976672,73.07212948791909,0.0010059706452243992,0.0,1.8960310874078785,11.408850257223559,25.050465994509803,0.02257240248209243,0.9551994722558967,0.0,25.409411574202025,153.53207120010887,297.9356093494789,0.0,0.9994382234765676
llama32_3b_int8,Llama 3.2,3.0,4096,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,2,4.4918860103935,7998,4194,4194,84.35435017707198,0.3509486141449779,48746.745027,150.98215700000006,2997.3252380000004,0.3282270434905525,682.04770473703,2846.343081,2850.6773291,6005.445032,17.617928996176946,35.81104012682942,250.48523552391316,502.95500760038215,73.0122343364822,16.708027239914284,8.44070050592654,106.19586454090647,179.77420083736797,72.99347917858334,0.001012914108377772,0.9099017562626628,1.923230660679057,12.63396794760098,26.656262767811924,0.018755157898846894,0.9540769762804098,0.0,25.447108960223822,131.65540303540573,296.52454399520224,0.0,0.9993531156066502
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,0,20.787048494443297,3862,437,42,98.29209797354292,0.5700604470298919,41834.492139,13171.842805999999,14027.311861,0.382459525188883,263.892138210275,855.4690549999999,974.8628823999999,15521.493091,191.13462776950206,33.60369256553028,464.459657657427,759.1050503081892,117.46349893799041,0.0,12.510130068000702,106.489460066361,180.38703516718243,0.0,0.9194896983380683,160.58885334114916,6.968527538057124,188.61648676922493,277.75149535731566,8.90688012811701,0.0004378600875821791,30.5457744283529,14.125034959472458,169.35371082184108,300.9665197836912,108.5566188098734,0.009047601351727302
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,1,20.787048494443297,3862,437,42,143.10730998668336,1.1576177595060515,28733.68244,80.75042799999999,940.1884809999999,0.5568377820493515,259.6342726460713,859.438053,862.823647,15776.037417,30.856645498615975,27.934346226141233,294.138159925216,512.8445640386756,117.12101377499611,0.0,12.693536595932521,114.13269042901989,190.01020374899053,0.0,0.9132247610211155,3.72995336324997,1.0751137814781808,13.704425053532471,23.521190874346683,7.7048998842037015,0.006440198026633768,27.126692135366007,14.165695848730532,166.3010444426636,299.31316941533834,109.41611389079242,0.00924721463411305
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,2,20.787048494443297,3862,437,42,143.78189548434875,1.161811144707377,28598.871827,36.89588600000005,897.55233,0.5594626283437695,261.09135478497774,860.656444,862.7599219,15687.995504,32.10625581061065,27.877580625852286,292.5107335936351,518.6196736315144,117.12422368711488,0.0,12.696988420000197,111.41095525539762,192.37024477663235,0.0,0.9177923334009646,3.9851777373574855,1.062090748431034,13.89485598941644,23.585010363136874,7.704438321390923,0.00673275506955678,28.121078073253166,14.118501457421054,167.20492234882104,302.6644184917452,109.41978536572395,0.009246566567648218
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,0,66.77790557779372,3862,437,42,71.6017473652467,0.35107511836788835,57428.766075,310.5611765000003,3145.204725,0.2786060208764463,278.58511815299596,2834.6435484999997,2849.8858487,14702.867214,7.993684143885096,39.869443686798206,244.85918912342643,444.0725465202745,0.0,0.0,12.387010280098401,100.83959820203556,165.37032512798316,0.0,0.9872208453449752,7.993684143885096,2.0683188337709506,19.478335775460593,31.462763611831157,0.0,0.9205925378991029,0.0,25.414114572928852,124.54125514593028,247.23945778046016,0.0,0.9995165790692236
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,1,66.77790557779372,3862,437,42,71.63319620277015,0.3506944495092191,57403.553352,133.94133949999974,2979.369871,0.27872838989404725,279.9482281845011,2845.4285315,2853.67658085,14631.276742,2.15352033733652,39.84143364275095,258.5230933984552,464.8288393481086,0.0,0.0,12.391782101421231,101.03713365019972,167.1264327723231,0.0,0.9918992891673103,2.15352033733652,1.9096217637599229,13.44804641793413,22.592961157573075,0.0,0.9565425319426546,0.0,25.540029777569796,144.03791333032137,275.10944541821243,0.0,0.9994467672556722
llama32_3b_int8,Llama 3.2,3.0,4096,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,2,66.77790557779372,3862,437,42,71.45786209288447,0.3501039567004618,57544.402807000006,151.40608049999972,2998.536246,0.2780461560034415,278.6397294558105,2847.1301655,2852.19302925,14699.985562,5.121357174363309,39.82527496288159,281.7178342338124,486.01440224549145,0.0,0.0,12.408569690971994,101.62290626986646,170.56987030282778,0.0,0.9870913776615858,2.760220449974737,1.9155909414696557,14.16635568912711,25.156218555242788,0.0,0.9548562248728608,2.3611367243885724,25.501114330439943,165.92857227481883,290.2883133874209,0.0,0.9995451976830314
llama32_3b_int8,Llama 3.2,3.0,4096,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,0,2.8415395403280854,198,437,42,1241.2157292115469,19.08286120299212,3312.880995,28.10011450000001,78.268208,4.829633187593568,1620.9999614193302,50.1680935,52.5712552,2526.835347,11.928175345004568,5.217762539507177,73.20266213574351,115.23005671373797,52.118317023784805,6.04972092944497,3.155251392888832,56.23454616061294,88.00746361097825,44.53523202718747,0.0,2.176832995971146,0.14658589682724776,2.892576560076676,3.8261399741988154,0.4652314894521232,0.0,3.7016214195884527,1.9159252497910972,14.075539415053887,23.396453128560903,7.11785350714521,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,1,2.8415395403280854,198,437,42,1212.348683313514,19.36683432694382,3391.7634889999995,12.651898499999994,63.225613,4.7173100518035564,1565.005309960619,50.57371450000001,52.0007851,2617.243516,13.024654775643048,5.326434068140105,74.42389738818153,116.72479032445756,52.091665253474055,7.274516098119802,3.269908757020107,57.66134962276235,90.19732305812684,44.55860562030121,0.0,1.7803578207569446,0.14173461234254264,2.425946498691246,3.2102331244492177,0.4092933384421108,0.0,3.969780856766302,1.9147906987774552,14.336601266727927,23.3172341418815,7.123766294730739,0.0
llama32_3b_int8,Llama 3.2,3.0,4096,16,openvino_auto,OpenVINO AUTO,GPU.0,GPU.0,GPU.0,2,2.8415395403280854,198,437,42,1206.7193682979994,19.286614166068507,3407.5859790000004,16.458711,67.075192,4.695406102326846,1557.506542313646,50.61648100000001,51.53406515,2629.844491,12.630223597018613,5.326183962451652,74.34411975102287,116.29787818954264,52.388385805094266,6.926332497222468,3.2683825444181362,57.63983035566025,89.75456969740141,44.87705977852646,0.0,1.9913605931906844,0.14268727757645652,2.634201647684825,3.45763016753342,0.39915344381860823,0.0,3.71253050660546,1.9151141404570593,14.070087747677793,23.085678324607812,7.112172582749198,0.0
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,0,2.036373575218022,8,472,42,1024.2231325158657,16.248648360248318,8013.878753,53.003994,110.38336699999999,1.9965363206936955,1155.3120377910961,57.379372999999994,61.25540965,7090.725044,20.879630139575823,11.111852029229992,168.41366155268042,262.1177813453216,128.14150133128672,15.465615677415723,8.749370768795293,149.87908248471746,232.75697210246307,119.01933351258462,0.0,2.043249866463834,0.19815130032641387,2.947866098701152,4.084511199014309,0.5764936284608222,0.0,3.370764595696266,2.1643299601082844,15.58671296926182,25.276298043844218,8.545674190241273,0.0
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,1,2.036373575218022,8,472,42,1008.1318011354167,17.000403302834275,8141.7925620000005,27.083621,83.814453,1.965169202993015,1128.4585046218929,56.73083199999999,58.28485109999999,7259.460553,24.93387582371163,11.315287378655421,173.47105202110234,269.40745113748727,128.78228900874112,19.221078100369308,8.991906671985502,154.8541825063456,239.88686616006254,119.79901447388401,0.0,2.009122780069295,0.16467351096642213,2.792940920623087,3.726302094893712,0.5111181153470254,0.0,3.703674943273029,2.1587071957034976,15.823928594133633,25.794282882531014,8.472156419510068,0.0
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_gpu,iGPU -> iGPU,GPU,GPU,GPU.0,2,2.036373575218022,8,472,42,1006.7275103092118,17.00554710629909,8153.1496019999995,25.620908999999997,82.447858,1.9624317939750717,1126.6544933784974,56.826949,58.25814425000001,7271.084479,25.388107934207845,11.295721789650278,173.61133015506505,270.3663855225977,128.47715171799817,19.200983126557276,8.973975066418188,154.489456833781,240.18822781360245,119.47538263581772,0.0,2.152280445125633,0.16445910696163601,2.916691436098706,3.900913497925666,0.5006849179269973,0.0,4.034844362524936,2.1572876162704535,16.205181885185347,26.277244211069558,8.50108416425345,0.0
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,0,5.527272189036012,7998,4194,4194,143.8429209411597,0.3462514381071615,57062.245026,491.3202884999999,3346.428016,0.2803955573901748,596.1666029245315,2855.1077275000002,2861.8868541499996,13741.125316,48.31592854660667,48.06039887132983,412.37678927075007,764.1362787730029,167.85426403256145,38.91113314121475,19.833621804032852,246.01757942028584,412.70697482629686,167.85426403256145,0.000581102334515672,9.404795405391924,2.213669839596116,21.71537869296826,39.21611546847262,0.0,0.9015347067307125,0.0,26.01310722770086,144.64383115749598,312.21318847823346,0.0,0.9994104596433062
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,1,5.527272189036012,7998,4194,4194,144.5212827319024,0.34845973475980985,56794.403182999995,280.23168799999974,3132.6099369999997,0.28171790006218794,595.8761724652,2852.378249,2857.7253351499994,13747.82275,47.77011450346862,47.81497215358939,412.9728815439356,759.8573176200001,168.0610820169361,42.748569309552906,19.82957240942976,249.8913478224965,419.8133091197137,168.0556052976258,0.0004449431820031285,5.02154519391571,2.049821870029951,16.877700327489656,29.10522873778509,0.005476719310297225,0.9181679359526338,0.0,25.93557787412968,146.20383339394948,310.9387797625013,0.0,0.9993923306627079
llama32_3b_int8,Llama 3.2,3.0,8192,16,gpu_npu,iGPU -> NPU,GPU,NPU,NPU,2,5.527272189036012,7998,67692,67692,145.23575322032195,0.3510660008189714,56515.009686,285.56605750000006,3131.5857770000002,0.2831106300591071,594.1397805024515,2846.0197195,2855.17693495,13788.001188999999,39.31256927036705,47.62052093770539,389.7193643799786,731.9466041511969,166.90231372028774,34.467561808040365,19.870407206859618,240.26572484517135,411.9695758901338,166.8935989006549,0.00044147080614238555,4.845007462326686,2.030511663373595,16.768422187875874,29.07358125412256,0.00871481963285365,0.9168214458907347,0.0,25.719602067472177,132.68521734693132,290.90344700694055,0.0,0.9993332128264748
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,0,93.69124769791961,8,472,42,89.16240758158305,0.2777478816027326,92056.73357899999,37175.793569500005,38278.170515,0.1738058627321307,215.29045172139743,1102.3769455000001,1211.9905491499999,38050.921137000005,306.3326052247987,61.01540281760657,789.283123368889,1323.610343515355,141.13906818609394,36.2423734964169,30.1199454957551,294.857672856654,480.3347117405971,0.0,0.8237930137654317,247.1922186995516,13.450341972809642,296.43389105486716,469.42293971191503,9.549039053750016,0.00016006512112691027,22.898013028830228,17.445115349041828,197.99155945736788,373.8526920628428,131.59002913234391,0.007085614011130837
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,1,93.69124769791961,8,472,42,149.07367818969212,0.9043003048951931,55060.021995,156.64716349999998,1252.445442,0.29059196528205095,212.93069521254637,1095.7982785,1102.81562605,38472.611907,82.69064576048493,48.70202884285,521.2483554070271,871.6025743678438,141.29063294059472,45.72916639736829,29.970591736711157,304.3674322407064,486.37155955701684,0.0,0.8141238259495747,6.767127755277554,1.3787912286733932,19.07523677878505,31.715332451642816,9.435273515180707,0.006316442804380456,30.19435160783908,17.352645877465445,197.8056863875357,353.51568235918415,131.855359425414,0.007246120389914592
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_gpu,NPU -> iGPU,NPU,GPU,NPU,2,93.69124769791961,8,472,42,150.35234097333898,0.9117089402146585,54591.767224,80.00398949999999,1171.421357,0.2930844853281462,214.7924225105475,1091.4173675000002,1103.34366205,38139.14804,87.12301749513152,48.752058087149436,526.4798377317145,884.0308489726917,141.2778483665204,54.371322334211555,30.084965699699996,313.8104725558359,500.9007600065741,0.0,0.8214443323994083,4.411468446379363,1.3509911711119869,16.475864211331206,28.58496015796419,9.328139677414478,0.005174056255489629,28.3402267145406,17.316101216337454,196.19350096454747,354.5451288081534,131.94970868910593,0.007272270227642018
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,0,135.17051207832992,8,546,42,110.01073888752501,0.3475780365870419,74610.89783599999,432.88279399999976,3286.708111,0.21444588477100393,260.43453671963016,2853.8253170000003,2859.3301615,31455.121518,7.8842068272625845,56.68124072542348,390.87795967337087,673.931472757231,0.0,0.0,28.66724603973753,232.97577058599774,377.9961972948897,0.0,0.9912629961438002,7.8842068272625845,2.198186432366874,19.54157689521548,34.02602695056495,0.0,0.9116672058500299,0.0,25.815808253319076,138.36061219215765,261.90924851177624,0.0,0.9993970210972781
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,1,135.17051207832992,8,546,42,110.86666418951982,0.349963029062199,74034.87838299999,273.8857599999998,3125.0784949999997,0.2161143551452628,262.7897649025002,2851.192735,2861.4024125,31173.207993999997,1.4392198835459507,55.90396826311028,377.6442778157857,659.12981766531,0.0,0.0,28.12002358012443,215.48202166858653,356.7553279811731,0.0,0.9901005698849026,1.4392198835459507,2.04715743587088,13.015689519046576,24.891077495654677,0.0,0.9191071534988755,0.0,25.73678724711497,149.14656662815258,277.48341218848225,0.0,0.9994122824105726
llama32_3b_int8,Llama 3.2,3.0,8192,16,npu_npu,NPU -> NPU,NPU,NPU,NPU,2,135.17051207832992,8,546,42,110.27153677782337,0.34906506114757124,74434.439202,283.2664980000001,3135.699234,0.2149542627248019,260.37339917916904,2852.4327359999997,2859.5084878,31462.507406,2.089022683344874,56.368147796179855,392.781609463042,699.2534165702705,0.0,0.0,28.545779199842094,229.45886146470778,389.15853418433403,0.0,0.9893309709341226,2.089022683344874,2.0475028563219926,13.701493977237174,26.916372309161822,0.0,0.9162680428170171,0.0,25.774865740015766,149.62125402109703,283.17851007677467,0.0,0.9993032583601675
