all_tokens_per_s_e2e,context_length,decode_device,decode_energy_net_psys_j,decode_ms,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,handoff_plus_first_decode_ms,internal_overhead_ms,mode,model,output_tokens,output_tokens_per_s_e2e,precision,prefill_device,prefill_energy_net_psys_j,prefill_tokens_per_s,repeat,route,route_label,size_b,source_model,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
2360.692145969335,8192,NPU,11.612118803778685,491.1756399999995,30.53897379764192,3470.1687019999995,68.9559743565998,Qwen2.5,146.39438299999998,0.0,measured,qwen25_0_5b,16,4.610726847596357,FP16,NPU,57.34385555282111,2744.551541355688,0,npu_full,Whole NPU,0.5,qwen25_0_5b_fp16,23.2367585,30.86077999999999,2978.993062
2424.8787252791426,8192,iGPU,11.397912698882905,399.3202180000003,37.56383805239734,3378.3132800000003,68.74176825170402,Qwen2.5,69.778687,0.0,overhead_free_oracle,qwen25_0_5b,16,4.736091260310825,FP16,NPU,57.34385555282111,2744.551541355688,0,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_fp16,22.787651,26.263037849999996,2978.993062
2610.631637493494,8192,NPU,11.612118803778685,491.1756399999995,30.53897379764192,3137.9379159999994,85.21608837305071,Qwen2.5,146.39438299999998,0.0,overhead_free_oracle,qwen25_0_5b,16,5.098889916979481,FP16,iGPU,73.60396956927202,3089.0571753033405,0,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_fp16,23.2367585,30.86077999999999,2646.762276
2516.4757796349845,8192,iGPU,10.60748833129782,383.63755299999957,39.09940484893042,3255.3462529999997,89.21420497592791,Qwen2.5,54.975293,0.0,measured,qwen25_0_5b,16,4.914991757099579,FP16,iGPU,78.6067166446301,2847.0854303571946,1,gpu_full,Whole iGPU,0.5,qwen25_0_5b_fp16,22.7875505,26.0898805,2871.7087
2417.3315714401288,8192,NPU,10.209296028835045,397.16215200000033,37.76794924809452,3388.860716,64.2541216746021,Qwen2.5,76.118545,0.0,measured,qwen25_0_5b,16,4.7213507254690015,FP16,NPU,54.04482564576706,2732.8956527854257,1,npu_full,Whole NPU,0.5,qwen25_0_5b_fp16,22.600306500000002,24.377819849999995,2991.698564
2427.0175520419148,8192,iGPU,10.60748833129782,383.63755299999957,39.09940484893042,3375.3361169999994,64.65231397706488,Qwen2.5,54.975293,0.0,overhead_free_oracle,qwen25_0_5b,16,4.740268656331865,FP16,NPU,54.04482564576706,2732.8956527854257,1,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_fp16,22.7875505,26.0898805,2991.698564
2506.064133732255,8192,NPU,10.209296028835045,397.16215200000033,37.76794924809452,3268.8708520000005,88.81601267346514,Qwen2.5,76.118545,0.0,overhead_free_oracle,qwen25_0_5b,16,4.8946565111958105,FP16,iGPU,78.6067166446301,2847.0854303571946,1,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_fp16,22.600306500000002,24.377819849999995,2871.7087
2530.28332314397,8192,iGPU,11.750422768592834,380.75962400000026,39.39493332412788,3237.5821020000003,91.88290004110453,Qwen2.5,54.518764,0.0,measured,qwen25_0_5b,16,4.941959615515566,FP16,iGPU,80.13247727251171,2861.920914919376,2,gpu_full,Whole iGPU,0.5,qwen25_0_5b_fp16,22.858809,25.109816749999997,2856.822478
2423.27989763919,8192,NPU,10.206019486903692,407.4311740000003,36.81603411132208,3380.542218,61.90938239094715,Qwen2.5,87.489434,0.0,measured,qwen25_0_5b,16,4.732968550076543,FP16,NPU,51.70336290404346,2749.981376074025,2,npu_full,Whole NPU,0.5,qwen25_0_5b_fp16,22.611179500000002,23.9025259,2973.1110439999998
2442.5509540846733,8192,iGPU,11.750422768592834,380.75962400000026,39.39493332412788,3353.870668,63.45378567263629,Qwen2.5,54.518764,0.0,overhead_free_oracle,qwen25_0_5b,16,4.770607332196628,FP16,NPU,51.70336290404346,2749.981376074025,2,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_fp16,22.858809,25.109816749999997,2973.1110439999998
