all_tokens_per_s_e2e,all_tokens_per_s_e2e_q25,all_tokens_per_s_e2e_q75,context_length,decode_device,decode_energy_net_psys_j,decode_energy_net_psys_j_q25,decode_energy_net_psys_j_q75,decode_ms,decode_ms_q25,decode_ms_q75,decode_tokens_per_s,decode_tokens_per_s_q25,decode_tokens_per_s_q75,e2e_speedup_vs_gpu,end_to_end_ms,end_to_end_ms_q25,end_to_end_ms_q75,energy_net_psys_j,energy_net_psys_j_q25,energy_net_psys_j_q75,energy_reduction_vs_gpu,family,fastest_e2e,handoff_plus_first_decode_ms,handoff_plus_first_decode_ms_q25,handoff_plus_first_decode_ms_q75,internal_overhead_ms,lowest_energy,mode,model,model_label,output_tokens_per_s_e2e,output_tokens_per_s_e2e_q25,output_tokens_per_s_e2e_q75,precision,prefill_device,prefill_energy_net_psys_j,prefill_energy_net_psys_j_q25,prefill_energy_net_psys_j_q75,prefill_tokens_per_s,prefill_tokens_per_s_q25,prefill_tokens_per_s_q75,repeats,route,route_label,size_b,steady_tpot_ms,steady_tpot_ms_q25,steady_tpot_ms_q75,steady_tpot_p95_ms,steady_tpot_p95_ms_q25,steady_tpot_p95_ms_q75,ttft_ms,ttft_ms_q25,ttft_ms_q75
684.050587194936,683.9439998194362,684.5183181300018,8192,NPU,38.116323328317065,37.83116482178118,38.53796916731765,2135.106764,2135.0462160000006,2145.9896535000007,7.025409807563141,6.989961835045682,7.025609047548404,0.8279142920967794,11975.722488,11967.545072,11977.5891025,296.3685678572622,294.1043334975039,296.77729115229215,0.13830998186133037,Llama 3.2,False,396.897302,396.0727155,411.564028,0.0,True,measured,llama32_3b,Llama 3.2 3B,1.3360363031151095,1.3358281246473362,1.3369498400976598,FP16,NPU,258.22639944100393,256.2602461317521,258.23932198497454,832.2151978604437,831.5287590137207,832.2913998290301,3,npu_full,Whole NPU,3.0,123.84031549999999,123.51343499999999,123.859394,125.85470939999999,125.586965825,126.02089537500001,9824.381988000001,9823.482581,9832.498856
721.7628549961837,721.2159811912493,721.9048988247409,8192,iGPU,48.36660344894568,48.242902827074644,48.63683122902165,1526.5983220000016,1523.8695320000006,1527.0017520000001,9.825767383491202,9.823172126265263,9.843393928516315,0.873557883498502,11349.988355999998,11347.755543,11358.601201,306.34560164620757,304.5031489588268,306.75245259212517,0.10930180974401249,Llama 3.2,False,124.933821,124.2429285,126.7821945,0.0,False,overhead_free_oracle,llama32_3b,Llama 3.2 3B,1.4096930761644213,1.4086249632641588,1.4099705055170721,FP16,NPU,258.22639944100393,256.2602461317521,258.23932198497454,832.2151978604437,831.5287590137207,832.2913998290301,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,3.0,99.4496485,99.42917675,99.571631,101.72606005,101.66135237499999,101.957472725,9824.381988000001,9823.482581,9832.498856
2273.966598655079,2267.4479954758954,2321.5354647711456,1024,iGPU,8.876303930828678,8.853995312225305,9.265298809533862,245.21217299999998,243.6328375,248.070939,61.171514515309156,60.47460600914057,61.57064257445532,1.0,450.31444200000004,441.27265050000005,451.612767,14.367050427195586,14.34006304929965,14.397856528065999,0.0,Qwen2.5,False,24.224101,23.6317355,30.771002000000003,0.0,False,measured,qwen25_0_5b,Qwen2.5 0.5B,35.53072810398561,35.428874929310865,36.27399163704915,FP16,iGPU,5.535363733573653,5.0970728583691605,5.543861215840693,4853.1788458658275,4846.6303581174,5206.494508368829,3,gpu_full,Whole iGPU,0.5,15.2328625,15.22344175,15.295879750000001,16.608904,16.084898199999998,17.133307324999997,207.69891900000002,194.50003650000002,207.97992950000003
2201.3580345396645,2109.0894319261856,2202.964619383224,1024,NPU,7.381910501490423,7.34616675830714,8.222968855949098,257.468484,256.848482,291.94855600000005,58.259557701827305,52.105704847208315,58.40052970577568,0.9680696435214313,465.16740300000004,464.8284115,486.4485925,12.934269199598155,12.890027974147833,13.328539196585298,0.09972688791328388,Qwen2.5,False,21.64219,20.996133,56.0067405,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,34.39621928968226,32.95452237384665,34.421322177862876,FP16,iGPU,5.535363733573653,5.0970728583691605,5.543861215840693,4853.1788458658275,4846.6303581174,5206.494508368829,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,16.6017975,16.534877,16.622454750000003,17.67764695,17.65987035,17.85497235,207.69891900000002,194.50003650000002,207.97992950000003
2220.4528711209146,2075.9541545904276,2229.3077540787654,1024,NPU,7.381910501490423,7.34616675830714,8.222968855949098,257.468484,256.848482,291.94855600000005,58.259557701827305,52.105704847208315,58.40052970577568,0.9764667926231568,461.167185,459.342661,495.66866250000004,10.16254561750419,10.086285060208787,10.78111545520396,0.2926491301048566,Qwen2.5,False,21.64219,20.996133,56.0067405,0.0,True,measured,qwen25_0_5b,Qwen2.5 0.5B,34.69457611126429,32.43678366547543,34.83293365748071,FP16,NPU,2.6281140014229605,2.4818860419594584,2.7401183019016466,4948.485164861213,4947.9652668877625,4978.0970154479965,3,npu_full,Whole NPU,0.5,16.6017975,16.534877,16.622454750000003,17.67764695,17.65987035,17.85497235,203.698701,202.494179,203.72010649999999
2281.0763991428735,2266.6266363505783,2295.3998222360597,1024,iGPU,8.876303930828678,8.853995312225305,9.265298809533862,245.21217299999998,243.6328375,248.070939,61.171514515309156,60.47460600914057,61.57064257445532,1.0031266072650316,448.910874,446.12701649999997,451.7910455,11.683809296002266,11.594113614126952,11.836880533368634,0.18676353540975787,Qwen2.5,True,24.224101,23.6317355,30.771002000000003,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,35.6418187366074,35.41604119297779,35.86562222243843,FP16,NPU,2.6281140014229605,2.4818860419594584,2.7401183019016466,4948.485164861213,4947.9652668877625,4978.0970154479965,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,15.2328625,15.22344175,15.295879750000001,16.608904,16.084898199999998,17.133307324999997,203.698701,202.494179,203.72010649999999
2901.3389312250233,2876.586460578,2932.7893243357466,2048,iGPU,9.592399270316214,9.344538525817736,9.787302878965884,275.13134400000007,269.71656299999995,288.185203,54.51941527970728,52.15687718422036,55.63636080975168,1.0,705.8809909999999,698.3916389999999,712.0076795,21.176776688412616,20.70068914507565,21.378772005881416,0.0,Qwen2.5,False,37.542289,33.3053835,42.152677,0.0,False,measured,qwen25_0_5b,Qwen2.5 0.5B,22.666710400195495,22.473331723265623,22.91241659637302,FP16,iGPU,11.988368053034002,11.115381583578568,12.034233480063682,4601.665926712596,4594.271032528484,4908.212707749677,3,gpu_full,Whole iGPU,0.5,16.547641000000002,16.492974500000003,16.61902925,18.34303435,18.236382024999997,22.249032649999997,441.579209,415.621217,442.29111650000004
2862.339912843706,2814.599952287694,2863.3032791840656,2048,NPU,8.173476214639802,8.038680766899018,9.053184376763301,273.919321,272.966763,312.222669,54.76064976081041,48.776739515156834,54.95241436007043,0.9865582686801604,715.4985300000001,715.2578795000001,727.843886,20.17528765300994,20.033770512601087,20.21443138737155,0.047291854191892524,Qwen2.5,False,31.766454,31.277967500000003,67.5615095,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,22.362030569091452,21.98906212724761,22.369556868625512,FP16,iGPU,11.988368053034002,11.115381583578568,12.034233480063682,4601.665926712596,4594.271032528484,4908.212707749677,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,16.9854185,16.967267,17.151094750000002,17.955736849999997,17.881051425,19.4568709,441.579209,415.621217,442.29111650000004
3113.2793270680786,2960.3144330878586,3140.5742334491133,2048,NPU,8.173476214639802,8.038680766899018,9.053184376763301,273.919321,272.966763,312.222669,54.76064976081041,48.776739515156834,54.95241436007043,1.0730491682864394,657.827257,652.159304,693.6704875,14.641903385774786,14.556627562261449,15.729274250951343,0.30858677875247864,Qwen2.5,False,31.766454,31.277967500000003,67.5615095,0.0,True,measured,qwen25_0_5b,Qwen2.5 0.5B,24.322494742719364,23.127456508498895,24.535736198821198,FP16,NPU,6.567466419589879,6.517946795362431,6.725609498415488,5361.651564518712,5327.293606253492,5393.941951970818,3,npu_full,Whole NPU,0.5,16.9854185,16.967267,17.151094750000002,17.955736849999997,17.881051425,19.4568709,378.987701,376.7324235,381.44781850000004
3152.6681555532004,3081.7144240068174,3156.0697274664435,2048,iGPU,9.592399270316214,9.344538525817736,9.787302878965884,275.13134400000007,269.71656299999995,288.185203,54.51941527970728,52.15687718422036,55.63636080975168,1.0866252548515796,649.6084900000001,648.909104,664.9176265000001,16.15986568990609,15.862485321180166,16.51291237738137,0.23690626162439765,Qwen2.5,True,37.542289,33.3053835,42.152677,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,24.63021996525938,24.07589393755326,24.65679474583159,FP16,NPU,6.567466419589879,6.517946795362431,6.725609498415488,5361.651564518712,5327.293606253492,5393.941951970818,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,16.547641000000002,16.492974500000003,16.61902925,18.34303435,18.236382024999997,22.249032649999997,378.987701,376.7324235,381.44781850000004
2845.602066983094,2831.6756742275675,2940.2611159186745,4096,iGPU,10.77982371240567,10.52386787187714,10.929909449631921,337.24682899999993,331.14170550000006,339.6024599999999,44.477808863252505,44.17141662359542,45.31323026243381,1.0,1439.414192,1394.518916,1446.5283265,40.289082094538706,39.071873587210305,40.4494325020034,0.0,Qwen2.5,False,46.685089999999995,43.7248115,48.964158,0.0,False,measured,qwen25_0_5b,Qwen2.5 0.5B,11.115633074152711,11.061233102451435,11.485394984057322,FP16,iGPU,29.509258382133034,28.141964137578384,29.925564630126253,3701.797147118028,3658.438333858278,3875.379813415315,3,gpu_full,Whole iGPU,0.5,19.858069999999998,19.68306975,19.95097275,23.73208415,23.58919285,23.794901949999996,1102.167363,1054.916456,1115.386621
2862.2212074256686,2837.5422996398843,2870.80457808755,4096,NPU,9.820086582831687,9.639233345585847,10.415950907434198,328.889045,328.22528800000003,371.874015,45.60808645967518,40.88247535057374,45.700504780446224,1.0058402897001668,1431.056408,1426.7904709999998,1443.611909,38.96763849047304,38.37706180776674,39.5647979757121,0.03279904965233216,Qwen2.5,False,54.623934,53.079732500000006,88.20110700000001,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,11.180551591506518,11.084149607968298,11.214080383154492,FP16,iGPU,29.509258382133034,28.141964137578384,29.925564630126253,3701.797147118028,3658.438333858278,3875.379813415315,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,19.554413999999998,19.4815235,19.59206975,20.2453457,20.175806625,23.897542674999997,1102.167363,1054.916456,1115.386621
3339.1583711978074,3239.5419081525797,3352.5299250218413,4096,NPU,9.820086582831687,9.639233345585847,10.415950907434198,328.889045,328.22528800000003,371.874015,45.60808645967518,40.88247535057374,45.700504780446224,1.1734453000092109,1226.656404,1221.7833255,1265.572988,27.786917847685658,27.612264668247487,28.929106769659477,0.31031146893633876,Qwen2.5,True,54.623934,53.079732500000006,88.20110700000001,0.0,True,measured,qwen25_0_5b,Qwen2.5 0.5B,13.043587387491435,12.654460578721014,13.095820019616568,FP16,NPU,17.979231380469308,17.97303132266164,18.51935592003295,4586.173249459104,4565.3902227043145,4586.900022442942,3,npu_full,Whole NPU,0.5,19.554413999999998,19.4815235,19.59206975,20.2453457,20.175806625,23.897542674999997,889.630587,889.4896515,893.698973
3325.7856889782165,3321.1733888742388,3349.3427738261153,4096,iGPU,10.77982371240567,10.52386787187714,10.929909449631921,337.24682899999993,331.14170550000006,339.6024599999999,44.477808863252505,44.17141662359542,45.31323026243381,1.1687458789711285,1231.5886779999998,1222.986988,1233.301433,28.75905509287498,28.496899194538784,29.44926536966487,0.2861824197088534,Qwen2.5,False,46.685089999999995,43.7248115,48.964158,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,12.991350347571158,12.973333550289995,13.083370210258263,FP16,NPU,17.979231380469308,17.97303132266164,18.51935592003295,4586.173249459104,4565.3902227043145,4586.900022442942,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,19.858069999999998,19.68306975,19.95097275,23.73208415,23.58919285,23.794901949999996,889.630587,889.4896515,893.698973
2530.28332314397,2523.3795513894775,2609.8196235339697,8192,iGPU,11.397912698882905,11.002700515090362,11.57416773373787,383.63755299999957,382.1985884999999,391.47888549999993,39.09940484893042,38.331621450663874,39.24716908652915,1.0,3237.5821020000003,3141.8322980000003,3246.4641775,89.21420497592791,87.10804362204142,90.54855250851622,0.0,Qwen2.5,True,54.975293,54.7470285,62.376990000000006,0.0,False,measured,qwen25_0_5b,Qwen2.5 0.5B,4.941959615515566,4.928475686307573,5.0973039522147845,FP16,iGPU,78.6067166446301,76.10534310695107,79.3695969585709,2861.920914919376,2854.5031726382854,2975.4890451113583,3,gpu_full,Whole iGPU,0.5,22.787651,22.78760075,22.823230000000002,26.0898805,25.599848625,26.176459174999998,2856.822478,2751.7923769999998,2864.265589
2509.6088948175893,2507.836514274922,2560.1202661555417,8192,NPU,10.209296028835045,10.207657757869368,10.910707416306865,407.4311740000003,402.2966630000003,449.3034069999999,36.81603411132208,33.677503954482,37.2919916797083,0.9918292042091587,3264.2536520000003,3201.095784,3266.5622520000006,88.81601267346514,87.01605052325792,89.57725471644027,0.0044633284864245,Qwen2.5,False,87.489434,81.8039895,116.94190849999998,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,4.901579872690604,4.898118191943207,5.000234894835042,FP16,iGPU,78.6067166446301,76.10534310695107,79.3695969585709,2861.920914919376,2854.5031726382854,2975.4890451113583,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,22.611179500000002,22.605743000000004,22.923969,24.377819849999995,24.140172874999998,27.619299924999993,2856.822478,2751.7923769999998,2864.265589
2417.3315714401288,2389.011858704732,2420.305734539659,8192,NPU,10.209296028835045,10.207657757869368,10.910707416306865,407.4311740000003,402.2966630000003,449.3034069999999,36.81603411132208,33.677503954482,37.2919916797083,0.9553600378776972,3388.860716,3384.701467,3429.514709,64.2541216746021,63.08175203277463,66.60504801560094,0.27977700757475366,Qwen2.5,False,87.489434,81.8039895,116.94190849999998,0.0,True,measured,qwen25_0_5b,Qwen2.5 0.5B,4.7213507254690015,4.666038786532679,4.727159637772772,FP16,NPU,54.04482564576706,52.87409427490526,55.69434059929409,2744.551541355688,2738.723597070557,2747.2664587148565,3,npu_full,Whole NPU,0.5,22.611179500000002,22.605743000000004,22.923969,24.377819849999995,24.140172874999998,27.619299924999993,2978.993062,2976.052053,2985.345813
2427.0175520419148,2425.9481386605285,2434.7842530632943,8192,iGPU,11.397912698882905,11.002700515090362,11.57416773373787,383.63755299999957,382.1985884999999,391.47888549999993,39.09940484893042,38.331621450663874,39.24716908652915,0.9591880600257272,3375.3361169999994,3364.6033924999997,3376.8246984999996,64.65231397706488,64.05304982485059,66.69704111438445,0.27531367908832916,Qwen2.5,False,54.975293,54.7470285,62.376990000000006,0.0,False,overhead_free_oracle,qwen25_0_5b,Qwen2.5 0.5B,4.740268656331865,4.738179958321345,4.755437994264247,FP16,NPU,54.04482564576706,52.87409427490526,55.69434059929409,2744.551541355688,2738.723597070557,2747.2664587148565,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,22.787651,22.78760075,22.823230000000002,26.0898805,25.599848625,26.176459174999998,2978.993062,2976.052053,2985.345813
996.2848663814116,988.5618785975771,1005.6440927607811,1024,iGPU,22.43097423160133,21.906076949205676,22.88651563725299,667.3253749999998,666.1980755,671.1720829999999,22.477790538086463,22.3496970718926,22.51589054630978,1.0,1027.8184829999998,1018.3410895,1035.9113815,34.01359510119007,33.44256860175318,34.20331383758705,0.0,Qwen2.5,True,55.536018999999996,54.2231775,57.620129999999996,0.0,False,measured,qwen25_1_5b,Qwen2.5 1.5B,15.566951037209556,15.446279353087142,15.713188949387204,FP16,iGPU,11.490362435506256,11.080950246895839,11.726210388944478,2796.169961729199,2728.133642911648,2907.768047616809,3,gpu_full,Whole iGPU,1.5,43.521603,43.449562,43.5519585,45.06358405,44.741105399999995,45.35408905,360.493108,347.1690065,369.713306
936.3629419720415,920.8032884329521,937.8390413857114,1024,NPU,15.627893059326851,15.237970797145763,16.1845914613206,729.6628529999998,722.1611964999998,763.5025669999999,20.557439560377347,19.68496873840741,20.773227416650087,0.9398546274952349,1093.5930439999997,1091.8745024999998,1112.390115,27.41282792159977,26.87561944603535,27.501389661654663,0.19406261407984338,Qwen2.5,False,52.85397,52.370791499999996,89.395224,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,14.630670968313149,14.387551381764876,14.653735021651741,FP16,iGPU,11.490362435506256,11.080950246895839,11.726210388944478,2796.169961729199,2728.133642911648,2907.768047616809,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,47.742450999999996,47.442558749999996,48.24036325,49.104597749999996,48.51265959999999,49.31260585,360.493108,347.1690065,369.713306
848.6195445371723,828.0133119560456,856.1663789922598,1024,NPU,15.627893059326851,15.237970797145763,16.1845914613206,729.6628529999998,722.1611964999998,763.5025669999999,20.557439560377347,19.68496873840741,20.773227416650087,0.851784036045261,1206.6655859999998,1196.1221495,1237.461491,24.786369496670208,23.823591376537124,25.291509651087466,0.2712805152489458,Qwen2.5,False,52.85397,52.370791499999996,89.395224,0.0,True,measured,qwen25_1_5b,Qwen2.5 1.5B,13.259680383393317,12.937707999313213,13.377599671754059,FP16,NPU,9.055359942190375,8.534062331814866,9.106918189766866,2140.494712879316,2126.845076184798,2140.5039354836326,3,npu_full,Whole NPU,1.5,47.742450999999996,47.442558749999996,48.24036325,49.104597749999996,48.51265959999999,49.31260585,470.919173,470.917144,473.960953
894.8482457445679,894.2212700019893,898.1323359605319,1024,iGPU,22.43097423160133,21.906076949205676,22.88651563725299,667.3253749999998,666.1980755,671.1720829999999,22.477790538086463,22.3496970718926,22.51589054630978,0.898185123492571,1144.3281079999997,1140.1590285,1145.131007,31.589450668944686,30.491697528597037,31.993433827019853,0.07126986797583679,Qwen2.5,False,55.536018999999996,54.2231775,57.620129999999996,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,13.982003839758873,13.972207343781083,14.033317749383311,FP16,NPU,9.055359942190375,8.534062331814866,9.106918189766866,2140.494712879316,2126.845076184798,2140.5039354836326,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,43.521603,43.449562,43.5519585,45.06358405,44.741105399999995,45.35408905,470.919173,470.917144,473.960953
1366.154208948247,1363.4550708326078,1382.364362628647,2048,iGPU,23.261027436098225,22.806255593567087,23.35023167982559,734.706053,727.1520915000001,737.2057794999998,20.416328324438073,20.34733433084017,20.630648167284473,1.0,1499.0987010000001,1481.7234235,1502.0722500000002,48.04695553438617,47.793525539450656,48.689665940820746,0.0,Qwen2.5,True,65.452983,63.2263055,67.77745300000001,0.0,False,measured,qwen25_1_5b,Qwen2.5 1.5B,10.67307975740818,10.651992740879749,10.799721583036305,FP16,iGPU,25.69547178335022,24.8980657021562,25.883410347253655,2637.797167485111,2622.297244113774,2720.9689890943573,3,gpu_full,Whole iGPU,1.5,46.5253935,46.489628499999995,46.530795499999996,53.8247413,51.810425925,54.267149575000005,770.339746,747.4911930000001,774.9201585000001
1316.7024690583535,1315.2053858168474,1322.1493439073101,2048,NPU,17.46500303877562,17.389949642085092,17.86833489352,785.0609979999999,774.099072,809.6820634999999,19.106795571571624,18.54293616734449,19.38125119236078,0.9638022270355813,1555.400744,1549.0192305,1557.1732565,43.01036802874478,42.28801534424129,43.67669184408312,0.10482636099672982,Qwen2.5,False,90.44789899999999,83.576206,114.51614899999998,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,10.286738039518387,10.27504207669412,10.32929174927586,FP16,iGPU,25.69547178335022,24.8980657021562,25.883410347253655,2637.797167485111,2622.297244113774,2720.9689890943573,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,49.289752500000006,49.0961465,49.381530500000004,50.79916185,50.251029375,51.060063325,770.339746,747.4911930000001,774.9201585000001
1181.783195202228,1160.3977086705881,1187.2676519966717,2048,NPU,17.46500303877562,17.389949642085092,17.86833489352,785.0609979999999,774.099072,809.6820634999999,19.106795571571624,18.54293616734449,19.38125119236078,0.8650437757769969,1732.9743799999999,1725.0058985,1765.5117834999999,39.48190518484798,39.055324441821085,39.8651912459966,0.1782641637597281,Qwen2.5,False,90.44789899999999,83.576206,114.51614899999998,0.0,True,measured,qwen25_1_5b,Qwen2.5 1.5B,9.232681212517406,9.06560709898897,9.275528531223998,FP16,NPU,21.2102384365836,21.186989548301078,22.071909749167126,2130.201722104344,2119.3204778965087,2136.9287509131045,3,npu_full,Whole NPU,1.5,49.289752500000006,49.0961465,49.381530500000004,50.79916185,50.251029375,51.060063325,953.900271,950.9068265,958.8231645000001
1217.149854209309,1209.7073699875448,1220.4667576484471,2048,iGPU,23.261027436098225,22.806255593567087,23.35023167982559,734.706053,727.1520915000001,737.2057794999998,20.416328324438073,20.34733433084017,20.630648167284473,0.8909315260583568,1682.619435,1678.0589180000002,1693.0354995,44.60317658357152,44.53722122812667,44.94412069817906,0.07167527916206917,Qwen2.5,False,65.452983,63.2263055,67.77745300000001,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,9.508983236010227,9.450838828027694,9.534896544128493,FP16,NPU,21.2102384365836,21.186989548301078,22.071909749167126,2130.201722104344,2119.3204778965087,2136.9287509131045,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,46.5253935,46.489628499999995,46.530795499999996,53.8247413,51.810425925,54.267149575000005,953.900271,950.9068265,958.8231645000001
1634.2013256294047,1624.676459438107,1668.8525767611418,4096,iGPU,21.645568523481565,21.616709645419277,22.006760671721942,704.8072030000001,701.0435074999999,705.8668170000001,21.282415866569966,21.25051559404212,21.39729160432636,1.0,2506.423129,2455.4395645,2521.2039985,81.4949949933806,78.42831116230036,82.18184736906498,0.0,Qwen2.5,True,72.596193,68.940962,74.4178035,0.0,False,measured,qwen25_1_5b,Qwen2.5 1.5B,6.383598928239862,6.346392419680106,6.51895537797321,FP16,iGPU,59.12704217341829,56.45040936864072,60.17508669734304,2255.211050258657,2241.6427040395465,2329.3518965941544,3,gpu_full,Whole iGPU,1.5,44.69485,44.68039125,44.700368,47.106267450000004,46.839246125,47.156936875,1809.143317,1753.3364430000001,1820.160491
1548.0142843743722,1540.1906163681995,1561.8113920153683,4096,NPU,18.953258798648438,18.873936266840467,19.004349335822223,841.8113370000001,839.3192180000001,871.956162,17.818719397930845,17.223284756227333,17.871784564224235,0.9472604507759544,2645.970416,2622.800486,2659.479709,78.1824820464143,75.37543617265496,79.17943603316526,0.04064682680495124,Qwen2.5,False,128.9693,125.140123,151.3195595,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,6.046930798337391,6.016369595188279,6.100825750060032,FP16,iGPU,59.12704217341829,56.45040936864072,60.17508669734304,2255.211050258657,2241.6427040395465,2329.3518965941544,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,50.9610385,50.9127735,51.0554525,51.880345350000006,51.671559775000006,54.092308575000004,1809.143317,1753.3364430000001,1820.160491
1341.1796973396185,1322.017721216605,1343.9877587583514,4096,NPU,18.953258798648438,18.873936266840467,19.004349335822223,841.8113370000001,839.3192180000001,871.956162,17.818719397930845,17.223284756227333,17.871784564224235,0.8206942904192479,3054.0277400000004,3047.6601100000003,3098.945381,70.63349411528053,69.99021321995122,70.91537397998445,0.13327813418458756,Qwen2.5,False,128.9693,125.140123,151.3195595,0.0,True,measured,qwen25_1_5b,Qwen2.5 1.5B,5.238983192732885,5.164131723502363,5.24995218264981,FP16,NPU,51.578054242284516,51.06518641593698,51.911024644162225,1844.3041984803508,1832.1505594469477,1847.5465361782622,3,npu_full,Whole NPU,1.5,50.9610385,50.9127735,51.0554525,51.880345350000006,51.671559775000006,54.092308575000004,2212.2164030000004,2208.340892,2226.989219
1404.171015817278,1396.6315827532917,1407.8676713254943,4096,iGPU,21.645568523481565,21.616709645419277,22.006760671721942,704.8072030000001,701.0435074999999,705.8668170000001,21.282415866569966,21.25051559404212,21.39729160432636,0.8592399197060181,2917.0236060000007,2909.3843995,2932.856036,73.8895635695215,73.01486646323396,73.91778531588417,0.09332390810597446,Qwen2.5,False,72.596193,68.940962,74.4178035,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,5.485043030536242,5.455592120130046,5.499483091115212,FP16,NPU,51.578054242284516,51.06518641593698,51.911024644162225,1844.3041984803508,1832.1505594469477,1847.5465361782622,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,44.69485,44.68039125,44.700368,47.106267450000004,46.839246125,47.156936875,2212.2164030000004,2208.340892,2226.989219
1526.3732712918795,1525.636652135457,1560.1763528702095,8192,iGPU,24.903276962499113,24.62565037057687,25.039092191165942,767.4252459999998,766.693017,767.6918664999998,19.545877697122307,19.53909174218755,19.56456280307617,1.0,5366.970291,5253.1544345,5369.562862999999,177.1343408345819,173.98962274979044,178.29947360100846,0.0,Qwen2.5,True,79.860898,79.601507,82.1110245,0.0,False,measured,qwen25_1_5b,Qwen2.5 1.5B,2.981197795491952,2.9797590862020646,3.047219439199628,FP16,iGPU,152.23106387208279,149.36397237921358,153.26038140984252,1777.773214865182,1776.3870960761835,1823.9463146042976,3,gpu_full,Whole iGPU,1.5,48.571490000000004,48.4244975,48.717301250000006,50.668234749999996,50.598343475,50.681439375,4599.011804,4485.462568,4602.603225499999
1480.859195235382,1479.8455011190358,1504.541205094782,8192,NPU,20.063071751089048,19.473271384458094,20.412981498758846,933.31293,933.1123865000004,960.9365339999995,16.07177991201729,15.622681807816047,16.075234784006504,0.9701815559060624,5531.9236470000005,5446.1985585,5535.715612,172.29413562317183,169.7769538779724,172.7336527943006,0.027325052774098357,Qwen2.5,False,154.256099,154.0629455,176.731884,0.0,False,overhead_free_oracle,qwen25_1_5b,Qwen2.5 1.5B,2.8923031156941055,2.890323244373117,2.9385570412007462,FP16,iGPU,152.23106387208279,149.36397237921358,153.26038140984252,1777.773214865182,1776.3870960761835,1823.9463146042976,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,55.3727985,55.34510075,55.6846465,57.49918405,57.098385775,58.010706225,4599.011804,4485.462568,4602.603225499999
1270.7656919998878,1270.6598009620172,1273.7171056678199,8192,NPU,20.063071751089048,19.473271384458094,20.412981498758846,933.31293,933.1123865000004,960.9365339999995,16.07177991201729,15.622681807816047,16.075234784006504,0.8325392719464666,6446.5070559999995,6431.6039635,6447.0443235,145.28672479830834,145.10051649871804,149.32261254674575,0.17979357298094256,Qwen2.5,False,154.256099,154.0629455,176.731884,0.0,True,measured,qwen25_1_5b,Qwen2.5 1.5B,2.481964242187281,2.48175742375394,2.4877287220074606,FP16,NPU,126.03083718130063,125.62724511425996,129.3132231150276,1490.9399246130151,1486.819405236742,1494.469551605921,3,npu_full,Whole NPU,1.5,55.3727985,55.34510075,55.6846465,57.49918405,57.098385775,58.010706225,5483.789028,5470.867973,5499.028844500001
